RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
2694,52,Fairfield County,county,CT,CT,"Bridgeport-Stamford-Norwalk, CT",9,1,401363,400680,400705,400309,402366,401751,401922,402676,403925,405489,407219,408032,406993,406574,407037,407882,405686,405784,406850,409593,411306,412477,412878,413874,412425,412016,411140,412040,412777,410626,408263,406508,406601,408544,409257,409642,409421,408785,408334,408048,407181,408652,411853,418326,426056,434479,442090,448026,453093,457748,463292,467852,476474,487406,498376,504951,507395,510077,514804,518687,521918,526974,532396,540911,547698,555481,560420,563271,564096,562498
1388,53,Shelby County,county,TN,TN,"Memphis, TN-MS-AR",47,157,118850,118704,119181,120855,122247,123278,124028,125269,125944,126995,127673,128710,129212,129948,130560,131764,132819,133815,134506,135060,136125,137052,138129,139120,140495,141645,142827,143670,144801,145420,146052,146658,147418,148171,149178,150501,151421,152540,153620,155453,156510,158084,159303,160897,162275,164585,166932,169301,171940,173998,176391,178743,181830,185461,188420,190914,193401,196307,199998,203126,206510,210429,214348,217600,220155,222453,224895,226531,227290,227427
489,54,Duval County,county,FL,FL,"Jacksonville, FL",12,31,164224,165984,167686,169014,169799,170564,171497,172980,174365,176185,177853,179808,180643,181040,181168,182454,184372,186151,188054,189245,190317,191421,192461,193143,193488,194171,194879,195666,196192,197384,198003,198511,198668,199763,199925,200368,200990,203119,205739,207256,207943,207841,207920,209340,211470,214366,216738,218880,222217,226117,229988,233281,237499,242812,248906,254566,260638,265967,271422,276505,282955,289341,297259,304755,311423,316972,320768,323669,324591,324619
874,55,Bergen County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,3,467855,468924,471053,474959,478196,480153,481281,482049,483556,484317,484166,482901,484371,486682,491077,492831,493565,492908,492363,491795,492147,493599,496635,497967,495727,493447,492407,493814,494800,494740,495526,496569,496920,496743,495007,495218,495130,498057,499899,502455,504390,506603,509192,511149,514827,519255,524672,531226,537624,543292,548115,551839,555145,561036,566337,573600,577296,581578,585049,589130,593203,597300,601599,606908,611085,615969,620425,622789,623591,621684
1682,56,DuPage County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,43,270094,272682,274888,276255,277141,276785,276655,276596,276800,278051,280244,282627,283740,283435,283557,284459,285609,286792,287491,288319,288856,289103,289209,289028,288598,288957,289138,289907,290019,289487,288929,288177,288159,288157,288619,289475,290413,291266,291531,291311,289992,289232,289649,291923,294920,297357,299082,300934,302395,305111,307043,310255,313201,317819,322275,326820,329916,331408,333194,335046,337710,340769,344949,351485,357123,360977,362001,361546,360985,361800
157,57,Erie County,county,NY,NY,"Buffalo-Cheektowaga, NY",36,29,150763,151894,152992,154371,155855,156905,157761,158534,159535,160646,161795,162992,163860,164377,165014,165699,166096,166562,167467,168904,170238,171030,171206,170989,171454,172303,173954,174875,176170,176886,177468,177737,178049,178319,179061,179790,180862,181352,181762,182306,182426,182729,183623,185917,189463,193020,196513,199491,202366,204661,206371,208227,213809,220553,227823,230604,231758,232034,232982,233914,235725,238154,243174,247815,252281,254100,254890,253802,252906,252286
2314,58,Gwinnett County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,135,206147,208060,209362,210733,212259,214203,215754,216184,216987,217616,219081,220149,222767,224696,226629,228161,229928,231628,232864,234356,236134,237818,238986,240299,240806,241969,242980,244641,245554,245744,246274,247036,247998,248363,249583,250873,252051,252829,253539,254526,255171,255910,257088,259445,262865,266607,270091,273563,276926,281829,286652,292485,298628,307429,316935,325515,332905,341084,351221,361595,369667,375163,381877,391745,401214,407132,406866,405384,403851,403731
3246,59,Prince Georges County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,33,283394,285505,286902,287969,288350,288756,289060,290430,293039,296056,298765,300880,300734,300448,299440,301806,304457,306757,307821,307471,307383,308070,309469,311726,313460,315033,315770,316073,316672,317341,317028,317196,318046,319945,320925,321062,321932,322465,323211,323847,325239,327137,330164,332850,336739,340602,345669,350220,354126,359396,365210,371259,376145,379503,382480,385569,389348,393476,396033,397612,400176,402729,405331,406623,409341,412908,416118,417265,417628,418195
2337,60,Hartford County,county,CT,CT,"Hartford-East Hartford-Middletown, CT",9,3,215117,215995,216833,217466,217785,218437,218727,219490,219908,220236,220712,221158,221877,221998,222385,222445,222638,222657,222419,222355,222015,222056,222381,223214,223509,224025,224109,224468,223943,224113,224072,224004,224337,225132,226155,226297,226440,225965,227013,227723,228885,229121,230518,232645,235352,238073,241353,244087,246354,249370,252773,256709,260815,264868,269180,272345,275483,277312,278873,280602,283776,286632,289511,293836,298571,303370,304669,305147,304144,304579
204,61,Kern County,county,CA,CA,"Bakersfield, CA",6,29,200847,201802,202770,202959,203344,203971,203980,204584,205577,206791,208135,208993,209886,210944,211805,213664,215424,216811,216913,217094,217422,219176,219752,220846,222170,223610,224597,224722,225402,226510,227314,228202,228614,229100,229821,230325,230985,231891,234400,236585,237407,237695,239851,242909,246166,248345,251218,255438,259690,263562,265752,269651,274029,280082,286548,293897,300704,306465,309834,311549,313350,317929,324001,329776,334248,337947,341209,342899,342721,340479
1322,62,Pierce County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,53,286873,290273,294441,299804,302276,303027,303751,305999,308468,310793,313579,318244,323244,327672,330307,333043,336023,339534,340666,341420,342071,344720,347855,351146,354727,357474,358877,358933,359664,360740,361939,363263,365844,368089,370731,373250,376941,381956,388109,393872,395074,394982,396777,402424,408610,415525,422453,429167,435967,443515,452056,459885,467895,477831,488397,498656,505685,512098,518135,525112,532875,540059,546865,552424,559781,563058,565035,561467,557730,554794
3227,63,San Francisco County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",6,75,1190913,1183498,1181114,1189393,1203773,1219995,1228992,1241037,1252137,1264041,1274511,1281055,1289214,1299593,1320753,1342840,1355758,1374078,1378078,1386554,1382201,1388248,1384810,1379333,1379212,1380837,1379190,1376286,1379740,1383662,1381523,1377783,1373746,1381166,1384413,1396912,1400153,1410340,1412196,1421177,1411392,1401502,1383398,1385789,1386855,1382102,1370045,1362174,1363927,1371847,1383619,1392006,1409133,1425842,1453442,1468275,1483969,1492577,1501042,1507536,1512104,1531680,1554811,1578162,1584199,1576797,1550118,1518204,1485766,1463380
1155,64,Macomb County,county,MI,MI,"Detroit-Warren-Dearborn, MI",26,99,148598,150371,152069,153444,154658,155837,156996,157601,158071,158739,159904,160794,161853,163323,164472,166119,166560,168104,168368,168780,169141,170073,170935,171840,172696,173924,174094,173702,173864,174610,175660,175736,176125,175985,176147,176570,178112,179830,181537,182937,182572,182028,181659,184080,187140,190978,193846,195700,197555,199695,202847,204852,207721,211252,215002,218653,221528,223539,224242,225124,226931,228693,230331,234113,237945,241426,241932,241327,240521,240068
2815,65,New Haven County,county,CT,CT,"New Haven-Milford, CT",9,9,211263,211793,211988,212881,213381,214210,215121,215631,215977,216671,218363,219447,220299,220487,221146,221743,222526,222984,223297,224000,224848,225825,225899,226834,226576,227129,227349,228131,228709,228882,229200,229151,229153,228458,228603,228463,229633,230598,232216,233803,234666,234772,235971,238801,243833,248748,253668,257869,260932,264800,268888,273918,278767,285184,291309,295427,296623,297704,298940,301281,304982,310835,316015,320366,322978,325294,326885,328315,329636,330450
1776,66,Hidalgo County,county,TX,TX,"McAllen-Edinburg-Mission, TX",48,215,105774,106313,106719,107171,107354,107221,107092,107183,107530,107682,107804,108239,108909,109719,110324,110956,111476,112073,112614,113036,113699,114191,114686,114976,115249,115727,116085,116689,117394,118018,118823,119232,119750,119530,119677,120106,121324,122489,123397,124036,124485,124990,125736,126755,127998,129363,130901,132216,133519,134663,135414,136159,137353,139190,141201,143230,145668,148264,150977,153450,155814,157862,160280,162538,165200,167840,170467,173063,174920,176651
2061,67,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",6,111,553580,558335,561272,564010,565787,569438,569141,568506,568307,571069,573646,577773,583227,588024,591811,589693,589924,591197,594106,597561,599813,601870,601638,601020,601009,600788,600939,602282,602980,601580,599853,599816,601739,604351,605039,608052,610685,611605,610884,610330,612092,612526,615637,620049,630214,637698,644709,649570,657622,664158,672769,681188,701236,722153,743718,760099,771144,776238,780310,786465,798399,815815,834251,852095,859624,860021,855752,849083,845128,838230
988,68,Denton County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,121,280505,282481,284691,286776,287911,288813,288652,289915,291781,294673,296403,297444,298495,299600,300412,301259,302534,303597,303425,303256,303892,305548,307027,308019,309019,308957,308229,307519,307495,307602,307594,307635,308212,308651,309112,308844,308728,309122,310338,311775,313133,314450,316134,318514,321583,324942,327944,331253,334168,339014,343998,350634,357662,366527,377389,388020,397390,404690,412569,421831,433220,444624,455025,466270,476616,485227,486475,484579,483103,484565
1690,69,El Paso County,county,TX,TX,"El Paso, TX",48,141,126995,127496,127760,128511,129004,129364,129254,129147,129093,128984,128667,128534,128436,128522,128358,128261,128206,128931,129657,130308,130738,131341,131996,132378,132755,133463,134387,135463,136593,137705,138446,138945,138103,137051,136377,136942,137993,138957,139418,139640,139751,140181,141033,142002,143781,145898,147955,149717,151537,153363,155429,157325,160203,163179,166360,169208,172113,174469,176528,178240,180254,182234,184398,187850,191503,195157,197455,199280,200661,202382
2626,70,Baltimore County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,5,245043,245287,245410,246711,248037,248790,247331,246034,245217,245933,246863,248359,249538,250503,251874,253357,254294,254474,255180,256328,257465,257832,258859,259818,261122,262071,262468,261835,261109,260792,261548,261968,261236,260435,259841,260265,260276,260136,260549,260447,260721,261306,263367,266179,269434,272768,276804,280856,284266,287357,289683,292612,294900,297542,300386,303411,305747,307706,309762,310984,312510,314931,319063,323684,326328,328621,330085,331521,332064,332235
2802,71,Middlesex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,23,317776,319148,320908,322942,325237,326412,328421,330736,332191,333049,334139,335074,336551,338064,340320,341983,343026,343901,343943,344753,345985,347290,348119,348350,349205,349197,348954,347785,348192,348671,349600,348984,348375,348399,349461,352983,354668,355360,354057,354262,352837,352908,354168,359687,365480,371604,375034,378434,379643,382710,386636,392628,399770,404846,410934,415048,418758,420445,422643,425247,428479,432632,437570,442943,449340,453854,458724,460278,462761,464336
2879,72,Worcester County,county,MA,MA,"Worcester, MA-CT",25,27,266154,265883,266042,267286,269902,272588,274811,277292,279855,281340,281295,280562,281758,284725,285984,287044,287548,290138,292074,293271,293953,293684,294236,295754,296417,296171,295552,296486,298191,299917,300456,301135,301321,302687,303741,305266,307068,308742,311522,313202,314593,314643,315872,319434,324591,331063,337053,341764,345757,349829,356767,363371,369703,374722,380499,386206,389557,390933,392711,396532,402196,408865,414252,420756,425620,430674,430353,427984,426155,427047
2981,73,Montgomery County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,91,290682,292373,293899,294585,294864,295470,296197,297691,298693,299796,300272,301021,302877,304371,306272,307205,308851,309505,309819,309936,310220,311066,312563,313973,313572,313363,314424,317228,318415,318446,318381,319025,319749,320457,321852,322958,324385,324117,322870,322362,323354,326561,329384,332832,336432,340385,344334,348518,353785,359105,365240,370271,376904,382846,388947,393597,397165,399625,400830,402526,405234,408680,413354,418993,425885,430284,433041,431380,430703,429879
2322,74,Hamilton County,county,OH,OH,"Cincinnati, OH-KY-IN",39,61,141749,142794,143941,145721,147079,148201,148632,149573,150111,150935,150559,150174,149081,149001,149855,152125,155255,157869,159497,159783,159734,159898,160530,161338,163045,164561,166122,166389,166193,165979,166427,167132,168472,169420,169986,170193,170933,171875,173564,174851,176685,178285,179873,181787,183683,186511,190018,193370,196459,199674,203168,206497,208366,209942,212768,215762,218623,219786,221080,222802,225062,228022,230977,234583,237547,239043,238230,237404,237690,239243
2810,75,Multnomah County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,51,393820,399467,403175,404669,403722,402434,402012,403283,404823,406439,408953,410125,411471,413557,416329,418358,418713,418126,416172,414688,413453,413988,414411,416765,419409,421047,420760,419748,417934,416248,414616,413601,413119,414978,418425,420352,420711,421640,424473,426302,427312,428326,431280,435201,442031,448968,456491,459840,463440,467711,474923,481096,488028,495384,504134,510470,514359,514823,515750,516841,522013,527997,537930,547261,554551,553731,546422,537308,533021,531213
2847,76,Snohomish County,county,WA,WA,"Seattle-Tacoma-Bellevue, WA",53,61,393276,398718,404545,409110,411848,415921,419653,422460,424582,427372,432173,437011,443097,448033,453509,458474,462725,464253,464896,465402,468256,470099,472527,473409,475993,476182,476761,475098,474583,473625,473137,473913,474326,476267,478379,483884,490040,494869,499455,503326,504419,503092,502263,507924,517340,528911,539367,548468,558310,567628,581122,591406,607055,625228,645469,662094,671976,682557,693532,707800,724651,740301,759341,777579,782685,778305,768806,758706,751355,742475
2045,77,Suffolk County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,25,515524,518342,523640,530881,535420,539567,543239,547496,549775,550790,551931,553400,556019,559142,563737,567091,570488,573372,576819,579073,581076,583128,586146,588748,589243,586323,584849,586439,591699,594477,593712,591593,590209,590906,590085,589983,590286,593642,597040,598849,598858,597312,598042,601790,609033,615468,619830,621333,622255,624810,625346,628215,630372,637010,643456,648262,648774,648829,650996,658915,665460,672895,677609,683998,687872,690160,689711,689120,688674,687111
