,Unnamed: 0,fips,name,state_Ab,state,C_S,C_Sa
1022,1022,21059,Daviess County,KY,Kentucky,"Daviess County,Kentucky","Daviess County,KY"
1023,1023,21061,Edmonson County,KY,Kentucky,"Edmonson County,Kentucky","Edmonson County,KY"
1024,1024,21063,Elliott County,KY,Kentucky,"Elliott County,Kentucky","Elliott County,KY"
1025,1025,21065,Estill County,KY,Kentucky,"Estill County,Kentucky","Estill County,KY"
1026,1026,21067,Fayette County,KY,Kentucky,"Fayette County,Kentucky","Fayette County,KY"
1027,1027,21069,Fleming County,KY,Kentucky,"Fleming County,Kentucky","Fleming County,KY"
1028,1028,21071,Floyd County,KY,Kentucky,"Floyd County,Kentucky","Floyd County,KY"
1029,1029,21073,Franklin County,KY,Kentucky,"Franklin County,Kentucky","Franklin County,KY"
1030,1030,21075,Fulton County,KY,Kentucky,"Fulton County,Kentucky","Fulton County,KY"
1031,1031,21077,Gallatin County,KY,Kentucky,"Gallatin County,Kentucky","Gallatin County,KY"
1032,1032,21079,Garrard County,KY,Kentucky,"Garrard County,Kentucky","Garrard County,KY"
1033,1033,21081,Grant County,KY,Kentucky,"Grant County,Kentucky","Grant County,KY"
1034,1034,21083,Graves County,KY,Kentucky,"Graves County,Kentucky","Graves County,KY"
1035,1035,21085,Grayson County,KY,Kentucky,"Grayson County,Kentucky","Grayson County,KY"
1036,1036,21087,Green County,KY,Kentucky,"Green County,Kentucky","Green County,KY"
1037,1037,21089,Greenup County,KY,Kentucky,"Greenup County,Kentucky","Greenup County,KY"
1038,1038,21091,Hancock County,KY,Kentucky,"Hancock County,Kentucky","Hancock County,KY"
1039,1039,21093,Hardin County,KY,Kentucky,"Hardin County,Kentucky","Hardin County,KY"
1040,1040,21095,Harlan County,KY,Kentucky,"Harlan County,Kentucky","Harlan County,KY"
1041,1041,21097,Harrison County,KY,Kentucky,"Harrison County,Kentucky","Harrison County,KY"
1042,1042,21099,Hart County,KY,Kentucky,"Hart County,Kentucky","Hart County,KY"
1043,1043,21101,Henderson County,KY,Kentucky,"Henderson County,Kentucky","Henderson County,KY"
1044,1044,21103,Henry County,KY,Kentucky,"Henry County,Kentucky","Henry County,KY"
1045,1045,21105,Hickman County,KY,Kentucky,"Hickman County,Kentucky","Hickman County,KY"
1046,1046,21107,Hopkins County,KY,Kentucky,"Hopkins County,Kentucky","Hopkins County,KY"
1047,1047,21109,Jackson County,KY,Kentucky,"Jackson County,Kentucky","Jackson County,KY"
1048,1048,21111,Jefferson County,KY,Kentucky,"Jefferson County,Kentucky","Jefferson County,KY"
1049,1049,21113,Jessamine County,KY,Kentucky,"Jessamine County,Kentucky","Jessamine County,KY"
1050,1050,21115,Johnson County,KY,Kentucky,"Johnson County,Kentucky","Johnson County,KY"
1051,1051,21117,Kenton County,KY,Kentucky,"Kenton County,Kentucky","Kenton County,KY"
1052,1052,21119,Knott County,KY,Kentucky,"Knott County,Kentucky","Knott County,KY"
1053,1053,21121,Knox County,KY,Kentucky,"Knox County,Kentucky","Knox County,KY"
1054,1054,21123,Larue County,KY,Kentucky,"Larue County,Kentucky","Larue County,KY"
1055,1055,21125,Laurel County,KY,Kentucky,"Laurel County,Kentucky","Laurel County,KY"
1056,1056,21127,Lawrence County,KY,Kentucky,"Lawrence County,Kentucky","Lawrence County,KY"
1057,1057,21129,Lee County,KY,Kentucky,"Lee County,Kentucky","Lee County,KY"
1058,1058,21131,Leslie County,KY,Kentucky,"Leslie County,Kentucky","Leslie County,KY"
1059,1059,21133,Letcher County,KY,Kentucky,"Letcher County,Kentucky","Letcher County,KY"
1060,1060,21135,Lewis County,KY,Kentucky,"Lewis County,Kentucky","Lewis County,KY"
1061,1061,21137,Lincoln County,KY,Kentucky,"Lincoln County,Kentucky","Lincoln County,KY"
1062,1062,21139,Livingston County,KY,Kentucky,"Livingston County,Kentucky","Livingston County,KY"
1063,1063,21141,Logan County,KY,Kentucky,"Logan County,Kentucky","Logan County,KY"
1064,1064,21143,Lyon County,KY,Kentucky,"Lyon County,Kentucky","Lyon County,KY"
1065,1065,21145,McCracken County,KY,Kentucky,"McCracken County,Kentucky","McCracken County,KY"
1066,1066,21147,McCreary County,KY,Kentucky,"McCreary County,Kentucky","McCreary County,KY"
1067,1067,21149,McLean County,KY,Kentucky,"McLean County,Kentucky","McLean County,KY"
1068,1068,21151,Madison County,KY,Kentucky,"Madison County,Kentucky","Madison County,KY"
1069,1069,21153,Magoffin County,KY,Kentucky,"Magoffin County,Kentucky","Magoffin County,KY"
1070,1070,21155,Marion County,KY,Kentucky,"Marion County,Kentucky","Marion County,KY"
1071,1071,21157,Marshall County,KY,Kentucky,"Marshall County,Kentucky","Marshall County,KY"
1072,1072,21159,Martin County,KY,Kentucky,"Martin County,Kentucky","Martin County,KY"
1073,1073,21161,Mason County,KY,Kentucky,"Mason County,Kentucky","Mason County,KY"
1074,1074,21163,Meade County,KY,Kentucky,"Meade County,Kentucky","Meade County,KY"
1075,1075,21165,Menifee County,KY,Kentucky,"Menifee County,Kentucky","Menifee County,KY"
1076,1076,21167,Mercer County,KY,Kentucky,"Mercer County,Kentucky","Mercer County,KY"
1077,1077,21169,Metcalfe County,KY,Kentucky,"Metcalfe County,Kentucky","Metcalfe County,KY"
1078,1078,21171,Monroe County,KY,Kentucky,"Monroe County,Kentucky","Monroe County,KY"
1079,1079,21173,Montgomery County,KY,Kentucky,"Montgomery County,Kentucky","Montgomery County,KY"
1080,1080,21175,Morgan County,KY,Kentucky,"Morgan County,Kentucky","Morgan County,KY"
1081,1081,21177,Muhlenberg County,KY,Kentucky,"Muhlenberg County,Kentucky","Muhlenberg County,KY"
1082,1082,21179,Nelson County,KY,Kentucky,"Nelson County,Kentucky","Nelson County,KY"
1083,1083,21181,Nicholas County,KY,Kentucky,"Nicholas County,Kentucky","Nicholas County,KY"
1084,1084,21183,Ohio County,KY,Kentucky,"Ohio County,Kentucky","Ohio County,KY"
1085,1085,21185,Oldham County,KY,Kentucky,"Oldham County,Kentucky","Oldham County,KY"
1086,1086,21187,Owen County,KY,Kentucky,"Owen County,Kentucky","Owen County,KY"
1087,1087,21189,Owsley County,KY,Kentucky,"Owsley County,Kentucky","Owsley County,KY"
1088,1088,21191,Pendleton County,KY,Kentucky,"Pendleton County,Kentucky","Pendleton County,KY"
1089,1089,21193,Perry County,KY,Kentucky,"Perry County,Kentucky","Perry County,KY"
1090,1090,21195,Pike County,KY,Kentucky,"Pike County,Kentucky","Pike County,KY"
1091,1091,21197,Powell County,KY,Kentucky,"Powell County,Kentucky","Powell County,KY"
1092,1092,21199,Pulaski County,KY,Kentucky,"Pulaski County,Kentucky","Pulaski County,KY"
1093,1093,21201,Robertson County,KY,Kentucky,"Robertson County,Kentucky","Robertson County,KY"
1094,1094,21203,Rockcastle County,KY,Kentucky,"Rockcastle County,Kentucky","Rockcastle County,KY"
1095,1095,21205,Rowan County,KY,Kentucky,"Rowan County,Kentucky","Rowan County,KY"
1096,1096,21207,Russell County,KY,Kentucky,"Russell County,Kentucky","Russell County,KY"
1097,1097,21209,Scott County,KY,Kentucky,"Scott County,Kentucky","Scott County,KY"
1098,1098,21211,Shelby County,KY,Kentucky,"Shelby County,Kentucky","Shelby County,KY"
1099,1099,21213,Simpson County,KY,Kentucky,"Simpson County,Kentucky","Simpson County,KY"
1100,1100,21215,Spencer County,KY,Kentucky,"Spencer County,Kentucky","Spencer County,KY"
1101,1101,21217,Taylor County,KY,Kentucky,"Taylor County,Kentucky","Taylor County,KY"
1102,1102,21219,Todd County,KY,Kentucky,"Todd County,Kentucky","Todd County,KY"
1103,1103,21221,Trigg County,KY,Kentucky,"Trigg County,Kentucky","Trigg County,KY"
1104,1104,21223,Trimble County,KY,Kentucky,"Trimble County,Kentucky","Trimble County,KY"
1105,1105,21225,Union County,KY,Kentucky,"Union County,Kentucky","Union County,KY"
1106,1106,21227,Warren County,KY,Kentucky,"Warren County,Kentucky","Warren County,KY"
1107,1107,21229,Washington County,KY,Kentucky,"Washington County,Kentucky","Washington County,KY"
1108,1108,21231,Wayne County,KY,Kentucky,"Wayne County,Kentucky","Wayne County,KY"
1109,1109,21233,Webster County,KY,Kentucky,"Webster County,Kentucky","Webster County,KY"
1110,1110,21235,Whitley County,KY,Kentucky,"Whitley County,Kentucky","Whitley County,KY"
1111,1111,21237,Wolfe County,KY,Kentucky,"Wolfe County,Kentucky","Wolfe County,KY"
1112,1112,21239,Woodford County,KY,Kentucky,"Woodford County,Kentucky","Woodford County,KY"
1113,1113,22001,Acadia Parish,LA,Louisiana,"Acadia Parish,Louisiana","Acadia Parish,LA"
1114,1114,22003,Allen Parish,LA,Louisiana,"Allen Parish,Louisiana","Allen Parish,LA"
1115,1115,22005,Ascension Parish,LA,Louisiana,"Ascension Parish,Louisiana","Ascension Parish,LA"
1116,1116,22007,Assumption Parish,LA,Louisiana,"Assumption Parish,Louisiana","Assumption Parish,LA"
1117,1117,22009,Avoyelles Parish,LA,Louisiana,"Avoyelles Parish,Louisiana","Avoyelles Parish,LA"
1118,1118,22011,Beauregard Parish,LA,Louisiana,"Beauregard Parish,Louisiana","Beauregard Parish,LA"
1119,1119,22013,Bienville Parish,LA,Louisiana,"Bienville Parish,Louisiana","Bienville Parish,LA"
1120,1120,22015,Bossier Parish,LA,Louisiana,"Bossier Parish,Louisiana","Bossier Parish,LA"
1121,1121,22017,Caddo Parish,LA,Louisiana,"Caddo Parish,Louisiana","Caddo Parish,LA"
1122,1122,22019,Calcasieu Parish,LA,Louisiana,"Calcasieu Parish,Louisiana","Calcasieu Parish,LA"
1123,1123,22021,Caldwell Parish,LA,Louisiana,"Caldwell Parish,Louisiana","Caldwell Parish,LA"
1124,1124,22023,Cameron Parish,LA,Louisiana,"Cameron Parish,Louisiana","Cameron Parish,LA"
1125,1125,22025,Catahoula Parish,LA,Louisiana,"Catahoula Parish,Louisiana","Catahoula Parish,LA"
1126,1126,22027,Claiborne Parish,LA,Louisiana,"Claiborne Parish,Louisiana","Claiborne Parish,LA"
1127,1127,22029,Concordia Parish,LA,Louisiana,"Concordia Parish,Louisiana","Concordia Parish,LA"
1128,1128,22031,De Soto Parish,LA,Louisiana,"De Soto Parish,Louisiana","De Soto Parish,LA"
1129,1129,22033,East Baton Rouge Parish,LA,Louisiana,"East Baton Rouge Parish,Louisiana","East Baton Rouge Parish,LA"
1130,1130,22035,East Carroll Parish,LA,Louisiana,"East Carroll Parish,Louisiana","East Carroll Parish,LA"
1131,1131,22037,East Feliciana Parish,LA,Louisiana,"East Feliciana Parish,Louisiana","East Feliciana Parish,LA"
1132,1132,22039,Evangeline Parish,LA,Louisiana,"Evangeline Parish,Louisiana","Evangeline Parish,LA"
1133,1133,22041,Franklin Parish,LA,Louisiana,"Franklin Parish,Louisiana","Franklin Parish,LA"
1134,1134,22043,Grant Parish,LA,Louisiana,"Grant Parish,Louisiana","Grant Parish,LA"
1135,1135,22045,Iberia Parish,LA,Louisiana,"Iberia Parish,Louisiana","Iberia Parish,LA"
1136,1136,22047,Iberville Parish,LA,Louisiana,"Iberville Parish,Louisiana","Iberville Parish,LA"
1137,1137,22049,Jackson Parish,LA,Louisiana,"Jackson Parish,Louisiana","Jackson Parish,LA"
1138,1138,22051,Jefferson Parish,LA,Louisiana,"Jefferson Parish,Louisiana","Jefferson Parish,LA"
1139,1139,22053,Jefferson Davis Parish,LA,Louisiana,"Jefferson Davis Parish,Louisiana","Jefferson Davis Parish,LA"
1140,1140,22055,Lafayette Parish,LA,Louisiana,"Lafayette Parish,Louisiana","Lafayette Parish,LA"
1141,1141,22057,Lafourche Parish,LA,Louisiana,"Lafourche Parish,Louisiana","Lafourche Parish,LA"
1142,1142,22059,La Salle Parish,LA,Louisiana,"La Salle Parish,Louisiana","La Salle Parish,LA"
1143,1143,22061,Lincoln Parish,LA,Louisiana,"Lincoln Parish,Louisiana","Lincoln Parish,LA"
1144,1144,22063,Livingston Parish,LA,Louisiana,"Livingston Parish,Louisiana","Livingston Parish,LA"
1145,1145,22065,Madison Parish,LA,Louisiana,"Madison Parish,Louisiana","Madison Parish,LA"
1146,1146,22067,Morehouse Parish,LA,Louisiana,"Morehouse Parish,Louisiana","Morehouse Parish,LA"
1147,1147,22069,Natchitoches Parish,LA,Louisiana,"Natchitoches Parish,Louisiana","Natchitoches Parish,LA"
1148,1148,22071,Orleans Parish,LA,Louisiana,"Orleans Parish,Louisiana","Orleans Parish,LA"
1149,1149,22073,Ouachita Parish,LA,Louisiana,"Ouachita Parish,Louisiana","Ouachita Parish,LA"
1150,1150,22075,Plaquemines Parish,LA,Louisiana,"Plaquemines Parish,Louisiana","Plaquemines Parish,LA"
1151,1151,22077,Pointe Coupee Parish,LA,Louisiana,"Pointe Coupee Parish,Louisiana","Pointe Coupee Parish,LA"
1152,1152,22079,Rapides Parish,LA,Louisiana,"Rapides Parish,Louisiana","Rapides Parish,LA"
1153,1153,22081,Red River Parish,LA,Louisiana,"Red River Parish,Louisiana","Red River Parish,LA"
1154,1154,22083,Richland Parish,LA,Louisiana,"Richland Parish,Louisiana","Richland Parish,LA"
1155,1155,22085,Sabine Parish,LA,Louisiana,"Sabine Parish,Louisiana","Sabine Parish,LA"
1156,1156,22087,St. Bernard Parish,LA,Louisiana,"St. Bernard Parish,Louisiana","St. Bernard Parish,LA"
1157,1157,22089,St. Charles Parish,LA,Louisiana,"St. Charles Parish,Louisiana","St. Charles Parish,LA"
1158,1158,22091,St. Helena Parish,LA,Louisiana,"St. Helena Parish,Louisiana","St. Helena Parish,LA"
1159,1159,22093,St. James Parish,LA,Louisiana,"St. James Parish,Louisiana","St. James Parish,LA"
1160,1160,22095,St. John the Baptist Parish,LA,Louisiana,"St. John the Baptist Parish,Louisiana","St. John the Baptist Parish,LA"
1161,1161,22097,St. Landry Parish,LA,Louisiana,"St. Landry Parish,Louisiana","St. Landry Parish,LA"
1162,1162,22099,St. Martin Parish,LA,Louisiana,"St. Martin Parish,Louisiana","St. Martin Parish,LA"
1163,1163,22101,St. Mary Parish,LA,Louisiana,"St. Mary Parish,Louisiana","St. Mary Parish,LA"
1164,1164,22103,St. Tammany Parish,LA,Louisiana,"St. Tammany Parish,Louisiana","St. Tammany Parish,LA"
1165,1165,22105,Tangipahoa Parish,LA,Louisiana,"Tangipahoa Parish,Louisiana","Tangipahoa Parish,LA"
1166,1166,22107,Tensas Parish,LA,Louisiana,"Tensas Parish,Louisiana","Tensas Parish,LA"
1167,1167,22109,Terrebonne Parish,LA,Louisiana,"Terrebonne Parish,Louisiana","Terrebonne Parish,LA"
1168,1168,22111,Union Parish,LA,Louisiana,"Union Parish,Louisiana","Union Parish,LA"
1169,1169,22113,Vermilion Parish,LA,Louisiana,"Vermilion Parish,Louisiana","Vermilion Parish,LA"
1170,1170,22115,Vernon Parish,LA,Louisiana,"Vernon Parish,Louisiana","Vernon Parish,LA"
1171,1171,22117,Washington Parish,LA,Louisiana,"Washington Parish,Louisiana","Washington Parish,LA"
1172,1172,22119,Webster Parish,LA,Louisiana,"Webster Parish,Louisiana","Webster Parish,LA"
1173,1173,22121,West Baton Rouge Parish,LA,Louisiana,"West Baton Rouge Parish,Louisiana","West Baton Rouge Parish,LA"
1174,1174,22123,West Carroll Parish,LA,Louisiana,"West Carroll Parish,Louisiana","West Carroll Parish,LA"
1175,1175,22125,West Feliciana Parish,LA,Louisiana,"West Feliciana Parish,Louisiana","West Feliciana Parish,LA"
1176,1176,22127,Winn Parish,LA,Louisiana,"Winn Parish,Louisiana","Winn Parish,LA"
1177,1177,23001,Androscoggin County,ME,Maine,"Androscoggin County,Maine","Androscoggin County,ME"
1178,1178,23003,Aroostook County,ME,Maine,"Aroostook County,Maine","Aroostook County,ME"
1179,1179,23005,Cumberland County,ME,Maine,"Cumberland County,Maine","Cumberland County,ME"
1180,1180,23007,Franklin County,ME,Maine,"Franklin County,Maine","Franklin County,ME"
1181,1181,23009,Hancock County,ME,Maine,"Hancock County,Maine","Hancock County,ME"
1182,1182,23011,Kennebec County,ME,Maine,"Kennebec County,Maine","Kennebec County,ME"
1183,1183,23013,Knox County,ME,Maine,"Knox County,Maine","Knox County,ME"
1184,1184,23015,Lincoln County,ME,Maine,"Lincoln County,Maine","Lincoln County,ME"
1185,1185,23017,Oxford County,ME,Maine,"Oxford County,Maine","Oxford County,ME"
1186,1186,23019,Penobscot County,ME,Maine,"Penobscot County,Maine","Penobscot County,ME"
1187,1187,23021,Piscataquis County,ME,Maine,"Piscataquis County,Maine","Piscataquis County,ME"
1188,1188,23023,Sagadahoc County,ME,Maine,"Sagadahoc County,Maine","Sagadahoc County,ME"
1189,1189,23025,Somerset County,ME,Maine,"Somerset County,Maine","Somerset County,ME"
1190,1190,23027,Waldo County,ME,Maine,"Waldo County,Maine","Waldo County,ME"
1191,1191,23029,Washington County,ME,Maine,"Washington County,Maine","Washington County,ME"
1192,1192,23031,York County,ME,Maine,"York County,Maine","York County,ME"
1193,1193,24001,Allegany County,MD,Maryland,"Allegany County,Maryland","Allegany County,MD"
1194,1194,24003,Anne Arundel County,MD,Maryland,"Anne Arundel County,Maryland","Anne Arundel County,MD"
1195,1195,24005,Baltimore County,MD,Maryland,"Baltimore County,Maryland","Baltimore County,MD"
1196,1196,24009,Calvert County,MD,Maryland,"Calvert County,Maryland","Calvert County,MD"
1197,1197,24011,Caroline County,MD,Maryland,"Caroline County,Maryland","Caroline County,MD"
1198,1198,24013,Carroll County,MD,Maryland,"Carroll County,Maryland","Carroll County,MD"
1199,1199,24015,Cecil County,MD,Maryland,"Cecil County,Maryland","Cecil County,MD"
1200,1200,24017,Charles County,MD,Maryland,"Charles County,Maryland","Charles County,MD"
1201,1201,24019,Dorchester County,MD,Maryland,"Dorchester County,Maryland","Dorchester County,MD"
1202,1202,24021,Frederick County,MD,Maryland,"Frederick County,Maryland","Frederick County,MD"
1203,1203,24023,Garrett County,MD,Maryland,"Garrett County,Maryland","Garrett County,MD"
1204,1204,24025,Harford County,MD,Maryland,"Harford County,Maryland","Harford County,MD"
1205,1205,24027,Howard County,MD,Maryland,"Howard County,Maryland","Howard County,MD"
1206,1206,24029,Kent County,MD,Maryland,"Kent County,Maryland","Kent County,MD"
1207,1207,24031,Montgomery County,MD,Maryland,"Montgomery County,Maryland","Montgomery County,MD"
1208,1208,24033,Prince George's County,MD,Maryland,"Prince George's County,Maryland","Prince George's County,MD"
1209,1209,24035,Queen Anne's County,MD,Maryland,"Queen Anne's County,Maryland","Queen Anne's County,MD"
1210,1210,24037,St. Mary's County,MD,Maryland,"St. Mary's County,Maryland","St. Mary's County,MD"
1211,1211,24039,Somerset County,MD,Maryland,"Somerset County,Maryland","Somerset County,MD"
1212,1212,24041,Talbot County,MD,Maryland,"Talbot County,Maryland","Talbot County,MD"
1213,1213,24043,Washington County,MD,Maryland,"Washington County,Maryland","Washington County,MD"
1214,1214,24045,Wicomico County,MD,Maryland,"Wicomico County,Maryland","Wicomico County,MD"
1215,1215,24047,Worcester County,MD,Maryland,"Worcester County,Maryland","Worcester County,MD"
1216,1216,24510,Baltimore city,MD,Maryland,"Baltimore city,Maryland","Baltimore city,MD"
1217,1217,25001,Barnstable County,MA,Massachusetts,"Barnstable County,Massachusetts","Barnstable County,MA"
1218,1218,25003,Berkshire County,MA,Massachusetts,"Berkshire County,Massachusetts","Berkshire County,MA"
1219,1219,25005,Bristol County,MA,Massachusetts,"Bristol County,Massachusetts","Bristol County,MA"
1220,1220,25007,Dukes County,MA,Massachusetts,"Dukes County,Massachusetts","Dukes County,MA"
