,Unnamed: 0,fips,date,cases,fip-year-month,fip-year
49832,2021,31045,12,35380,31045-2021-12,31045-2021
49833,2021,31047,1,80794,31047-2021-1,31047-2021
49834,2021,31047,2,76657,31047-2021-2,31047-2021
49835,2021,31047,3,87229,31047-2021-3,31047-2021
49836,2021,31047,4,86057,31047-2021-4,31047-2021
49837,2021,31047,5,89265,31047-2021-5,31047-2021
49838,2021,31047,6,85394,31047-2021-6,31047-2021
49839,2021,31047,7,88567,31047-2021-7,31047-2021
49840,2021,31047,8,90473,31047-2021-8,31047-2021
49841,2021,31047,9,93815,31047-2021-9,31047-2021
49842,2021,31047,10,111013,31047-2021-10,31047-2021
49843,2021,31047,11,118694,31047-2021-11,31047-2021
49844,2021,31047,12,130440,31047-2021-12,31047-2021
49845,2021,31049,1,2500,31049-2021-1,31049-2021
49846,2021,31049,2,2534,31049-2021-2,31049-2021
49847,2021,31049,3,3061,31049-2021-3,31049-2021
49848,2021,31049,4,3008,31049-2021-4,31049-2021
49849,2021,31049,5,3255,31049-2021-5,31049-2021
49850,2021,31049,6,3504,31049-2021-6,31049-2021
49851,2021,31049,7,3627,31049-2021-7,31049-2021
49852,2021,31049,8,3627,31049-2021-8,31049-2021
49853,2021,31049,9,3760,31049-2021-9,31049-2021
49854,2021,31049,10,5136,31049-2021-10,31049-2021
49855,2021,31049,11,6647,31049-2021-11,31049-2021
49856,2021,31049,12,7675,31049-2021-12,31049-2021
49857,2021,31051,1,15881,31051-2021-1,31051-2021
49858,2021,31051,2,15500,31051-2021-2,31051-2021
49859,2021,31051,3,17878,31051-2021-3,31051-2021
49860,2021,31051,4,18046,31051-2021-4,31051-2021
49861,2021,31051,5,19232,31051-2021-5,31051-2021
49862,2021,31051,6,20836,31051-2021-6,31051-2021
49863,2021,31051,7,21598,31051-2021-7,31051-2021
49864,2021,31051,8,21638,31051-2021-8,31051-2021
49865,2021,31051,9,20756,31051-2021-9,31051-2021
49866,2021,31051,10,22603,31051-2021-10,31051-2021
49867,2021,31051,11,24307,31051-2021-11,31051-2021
49868,2021,31051,12,26908,31051-2021-12,31051-2021
49869,2021,31053,1,127899,31053-2021-1,31053-2021
49870,2021,31053,2,127356,31053-2021-2,31053-2021
49871,2021,31053,3,146120,31053-2021-3,31053-2021
49872,2021,31053,4,146080,31053-2021-4,31053-2021
49873,2021,31053,5,153545,31053-2021-5,31053-2021
49874,2021,31053,6,149260,31053-2021-6,31053-2021
49875,2021,31053,7,154998,31053-2021-7,31053-2021
49876,2021,31053,8,155713,31053-2021-8,31053-2021
49877,2021,31053,9,155674,31053-2021-9,31053-2021
49878,2021,31053,10,177421,31053-2021-10,31053-2021
49879,2021,31053,11,190041,31053-2021-11,31053-2021
49880,2021,31053,12,219835,31053-2021-12,31053-2021
49881,2021,31055,1,1795179,31055-2021-1,31055-2021
49882,2021,31055,2,1756255,31055-2021-2,31055-2021
49883,2021,31055,3,2020089,31055-2021-3,31055-2021
49884,2021,31055,4,2072047,31055-2021-4,31055-2021
49885,2021,31055,5,2214366,31055-2021-5,31055-2021
49886,2021,31055,6,2161347,31055-2021-6,31055-2021
49887,2021,31055,7,2254275,31055-2021-7,31055-2021
49888,2021,31055,8,2345410,31055-2021-8,31055-2021
49889,2021,31055,9,2425242,31055-2021-9,31055-2021
49890,2021,31055,10,2649798,31055-2021-10,31055-2021
49891,2021,31055,11,2709257,31055-2021-11,31055-2021
49892,2021,31055,12,3041103,31055-2021-12,31055-2021
49893,2021,31057,1,4018,31057-2021-1,31057-2021
49894,2021,31057,2,4768,31057-2021-2,31057-2021
49895,2021,31057,3,5490,31057-2021-3,31057-2021
49896,2021,31057,4,5345,31057-2021-4,31057-2021
49897,2021,31057,5,5694,31057-2021-5,31057-2021
49898,2021,31057,6,5520,31057-2021-6,31057-2021
49899,2021,31057,7,5761,31057-2021-7,31057-2021
49900,2021,31057,8,5797,31057-2021-8,31057-2021
49901,2021,31057,9,6039,31057-2021-9,31057-2021
49902,2021,31057,10,7247,31057-2021-10,31057-2021
49903,2021,31057,11,7552,31057-2021-11,31057-2021
49904,2021,31057,12,8395,31057-2021-12,31057-2021
49905,2021,31059,1,13615,31059-2021-1,31059-2021
49906,2021,31059,2,12997,31059-2021-2,31059-2021
49907,2021,31059,3,14763,31059-2021-3,31059-2021
49908,2021,31059,4,14772,31059-2021-4,31059-2021
49909,2021,31059,5,15644,31059-2021-5,31059-2021
49910,2021,31059,6,15204,31059-2021-6,31059-2021
49911,2021,31059,7,15717,31059-2021-7,31059-2021
49912,2021,31059,8,15717,31059-2021-8,31059-2021
49913,2021,31059,9,16869,31059-2021-9,31059-2021
49914,2021,31059,10,21417,31059-2021-10,31059-2021
49915,2021,31059,11,21728,31059-2021-11,31059-2021
49916,2021,31059,12,24200,31059-2021-12,31059-2021
49917,2021,31061,1,6713,31061-2021-1,31061-2021
49918,2021,31061,2,6390,31061-2021-2,31061-2021
49919,2021,31061,3,7291,31061-2021-3,31061-2021
49920,2021,31061,4,7200,31061-2021-4,31061-2021
49921,2021,31061,5,7477,31061-2021-5,31061-2021
49922,2021,31061,6,7191,31061-2021-6,31061-2021
49923,2021,31061,7,7430,31061-2021-7,31061-2021
49924,2021,31061,8,7817,31061-2021-8,31061-2021
49925,2021,31061,9,8214,31061-2021-9,31061-2021
49926,2021,31061,10,9545,31061-2021-10,31061-2021
49927,2021,31061,11,9875,31061-2021-11,31061-2021
49928,2021,31061,12,10884,31061-2021-12,31061-2021
49929,2021,31063,1,5253,31063-2021-1,31063-2021
49930,2021,31063,2,5180,31063-2021-2,31063-2021
49931,2021,31063,3,5855,31063-2021-3,31063-2021
49932,2021,31063,4,5750,31063-2021-4,31063-2021
49933,2021,31063,5,5810,31063-2021-5,31063-2021
49934,2021,31063,6,4470,31063-2021-6,31063-2021
49935,2021,31063,7,4771,31063-2021-7,31063-2021
49936,2021,31063,8,4867,31063-2021-8,31063-2021
49937,2021,31063,9,6326,31063-2021-9,31063-2021
49938,2021,31063,10,11021,31063-2021-10,31063-2021
49939,2021,31063,11,11879,31063-2021-11,31063-2021
49940,2021,31063,12,13564,31063-2021-12,31063-2021
49941,2021,31065,1,12459,31065-2021-1,31065-2021
49942,2021,31065,2,13448,31065-2021-2,31065-2021
49943,2021,31065,3,15363,31065-2021-3,31065-2021
49944,2021,31065,4,15005,31065-2021-4,31065-2021
49945,2021,31065,5,15575,31065-2021-5,31065-2021
49946,2021,31065,6,14100,31065-2021-6,31065-2021
49947,2021,31065,7,14798,31065-2021-7,31065-2021
49948,2021,31065,8,14942,31065-2021-8,31065-2021
49949,2021,31065,9,15368,31065-2021-9,31065-2021
49950,2021,31065,10,19346,31065-2021-10,31065-2021
49951,2021,31065,11,21781,31065-2021-11,31065-2021
49952,2021,31065,12,25168,31065-2021-12,31065-2021
49953,2021,31067,1,59998,31067-2021-1,31067-2021
49954,2021,31067,2,57288,31067-2021-2,31067-2021
49955,2021,31067,3,65507,31067-2021-3,31067-2021
49956,2021,31067,4,64969,31067-2021-4,31067-2021
49957,2021,31067,5,67621,31067-2021-5,31067-2021
49958,2021,31067,6,64664,31067-2021-6,31067-2021
49959,2021,31067,7,66817,31067-2021-7,31067-2021
49960,2021,31067,8,66805,31067-2021-8,31067-2021
49961,2021,31067,9,67913,31067-2021-9,31067-2021
49962,2021,31067,10,77601,31067-2021-10,31067-2021
49963,2021,31067,11,77871,31067-2021-11,31067-2021
49964,2021,31067,12,85876,31067-2021-12,31067-2021
49965,2021,31069,1,3096,31069-2021-1,31069-2021
49966,2021,31069,2,3028,31069-2021-2,31069-2021
49967,2021,31069,3,3452,31069-2021-3,31069-2021
49968,2021,31069,4,3363,31069-2021-4,31069-2021
49969,2021,31069,5,3516,31069-2021-5,31069-2021
49970,2021,31069,6,3534,31069-2021-6,31069-2021
49971,2021,31069,7,3658,31069-2021-7,31069-2021
49972,2021,31069,8,3658,31069-2021-8,31069-2021
49973,2021,31069,9,3799,31069-2021-9,31069-2021
49974,2021,31069,10,5080,31069-2021-10,31069-2021
49975,2021,31069,11,7044,31069-2021-11,31069-2021
49976,2021,31069,12,7987,31069-2021-12,31069-2021
49977,2021,31071,1,4148,31071-2021-1,31071-2021
49978,2021,31071,2,3989,31071-2021-2,31071-2021
49979,2021,31071,3,4475,31071-2021-3,31071-2021
49980,2021,31071,4,4391,31071-2021-4,31071-2021
49981,2021,31071,5,4706,31071-2021-5,31071-2021
49982,2021,31071,6,4680,31071-2021-6,31071-2021
49983,2021,31071,7,4836,31071-2021-7,31071-2021
49984,2021,31071,8,4836,31071-2021-8,31071-2021
49985,2021,31071,9,5604,31071-2021-9,31071-2021
49986,2021,31071,10,7877,31071-2021-10,31071-2021
49987,2021,31071,11,8222,31071-2021-11,31071-2021
49988,2021,31071,12,9512,31071-2021-12,31071-2021
49989,2021,31073,1,5275,31073-2021-1,31073-2021
49990,2021,31073,2,4986,31073-2021-2,31073-2021
49991,2021,31073,3,5595,31073-2021-3,31073-2021
49992,2021,31073,4,5436,31073-2021-4,31073-2021
49993,2021,31073,5,5659,31073-2021-5,31073-2021
49994,2021,31073,6,5421,31073-2021-6,31073-2021
49995,2021,31073,7,5566,31073-2021-7,31073-2021
49996,2021,31073,8,5749,31073-2021-8,31073-2021
49997,2021,31073,9,5999,31073-2021-9,31073-2021
49998,2021,31073,10,7258,31073-2021-10,31073-2021
49999,2021,31073,11,7776,31073-2021-11,31073-2021
50000,2021,31073,12,8649,31073-2021-12,31073-2021
50001,2021,31075,1,704,31075-2021-1,31075-2021
50002,2021,31075,2,896,31075-2021-2,31075-2021
50003,2021,31075,3,1159,31075-2021-3,31075-2021
50004,2021,31075,4,1167,31075-2021-4,31075-2021
50005,2021,31075,5,1216,31075-2021-5,31075-2021
50006,2021,31075,6,1080,31075-2021-6,31075-2021
50007,2021,31075,7,1116,31075-2021-7,31075-2021
50008,2021,31075,8,1116,31075-2021-8,31075-2021
50009,2021,31075,9,1256,31075-2021-9,31075-2021
50010,2021,31075,10,2090,31075-2021-10,31075-2021
50011,2021,31075,11,2432,31075-2021-11,31075-2021
50012,2021,31075,12,2727,31075-2021-12,31075-2021
50013,2021,31077,1,5708,31077-2021-1,31077-2021
50014,2021,31077,2,5712,31077-2021-2,31077-2021
50015,2021,31077,3,6455,31077-2021-3,31077-2021
50016,2021,31077,4,6292,31077-2021-4,31077-2021
50017,2021,31077,5,6675,31077-2021-5,31077-2021
50018,2021,31077,6,6780,31077-2021-6,31077-2021
50019,2021,31077,7,7006,31077-2021-7,31077-2021
50020,2021,31077,8,7006,31077-2021-8,31077-2021
50021,2021,31077,9,7101,31077-2021-9,31077-2021
50022,2021,31077,10,8212,31077-2021-10,31077-2021
50023,2021,31077,11,8513,31077-2021-11,31077-2021
50024,2021,31077,12,9685,31077-2021-12,31077-2021
50025,2021,31079,1,194888,31079-2021-1,31079-2021
50026,2021,31079,2,193669,31079-2021-2,31079-2021
50027,2021,31079,3,230073,31079-2021-3,31079-2021
50028,2021,31079,4,230393,31079-2021-4,31079-2021
50029,2021,31079,5,242663,31079-2021-5,31079-2021
50030,2021,31079,6,236129,31079-2021-6,31079-2021
50031,2021,31079,7,244750,31079-2021-7,31079-2021
50032,2021,31079,8,245706,31079-2021-8,31079-2021
50033,2021,31079,9,252403,31079-2021-9,31079-2021
50034,2021,31079,10,300218,31079-2021-10,31079-2021
50035,2021,31079,11,310598,31079-2021-11,31079-2021
50036,2021,31079,12,344907,31079-2021-12,31079-2021
50037,2021,31081,1,24591,31081-2021-1,31081-2021
50038,2021,31081,2,24572,31081-2021-2,31081-2021
50039,2021,31081,3,27953,31081-2021-3,31081-2021
50040,2021,31081,4,27794,31081-2021-4,31081-2021
50041,2021,31081,5,29779,31081-2021-5,31081-2021
50042,2021,31081,6,29117,31081-2021-6,31081-2021
50043,2021,31081,7,30336,31081-2021-7,31081-2021
50044,2021,31081,8,30659,31081-2021-8,31081-2021
50045,2021,31081,9,31790,31081-2021-9,31081-2021
50046,2021,31081,10,38759,31081-2021-10,31081-2021
50047,2021,31081,11,41257,31081-2021-11,31081-2021
50048,2021,31081,12,47709,31081-2021-12,31081-2021
50049,2021,31083,1,5890,31083-2021-1,31083-2021
50050,2021,31083,2,5714,31083-2021-2,31083-2021
50051,2021,31083,3,6542,31083-2021-3,31083-2021
50052,2021,31083,4,6554,31083-2021-4,31083-2021
50053,2021,31083,5,6821,31083-2021-5,31083-2021
50054,2021,31083,6,6837,31083-2021-6,31083-2021
50055,2021,31083,7,7135,31083-2021-7,31083-2021
50056,2021,31083,8,7214,31083-2021-8,31083-2021
50057,2021,31083,9,7390,31083-2021-9,31083-2021
50058,2021,31083,10,8241,31083-2021-10,31083-2021
50059,2021,31083,11,9205,31083-2021-11,31083-2021
50060,2021,31083,12,10301,31083-2021-12,31083-2021
50061,2021,31085,1,1747,31085-2021-1,31085-2021
50062,2021,31085,2,1642,31085-2021-2,31085-2021
50063,2021,31085,3,1797,31085-2021-3,31085-2021
50064,2021,31085,4,1734,31085-2021-4,31085-2021
50065,2021,31085,5,1849,31085-2021-5,31085-2021
50066,2021,31085,6,1710,31085-2021-6,31085-2021
50067,2021,31085,7,1805,31085-2021-7,31085-2021
50068,2021,31085,8,1829,31085-2021-8,31085-2021
50069,2021,31085,9,1858,31085-2021-9,31085-2021
50070,2021,31085,10,2197,31085-2021-10,31085-2021
50071,2021,31085,11,2391,31085-2021-11,31085-2021
50072,2021,31085,12,2823,31085-2021-12,31085-2021
50073,2021,31087,1,6232,31087-2021-1,31087-2021
50074,2021,31087,2,6677,31087-2021-2,31087-2021
50075,2021,31087,3,7654,31087-2021-3,31087-2021
50076,2021,31087,4,7598,31087-2021-4,31087-2021
50077,2021,31087,5,7905,31087-2021-5,31087-2021
50078,2021,31087,6,7770,31087-2021-6,31087-2021
50079,2021,31087,7,8029,31087-2021-7,31087-2021
50080,2021,31087,8,8029,31087-2021-8,31087-2021
50081,2021,31087,9,8322,31087-2021-9,31087-2021
50082,2021,31087,10,10123,31087-2021-10,31087-2021
50083,2021,31087,11,11296,31087-2021-11,31087-2021
50084,2021,31087,12,13398,31087-2021-12,31087-2021
50085,2021,31089,1,22240,31089-2021-1,31089-2021
50086,2021,31089,2,21586,31089-2021-2,31089-2021
50087,2021,31089,3,24647,31089-2021-3,31089-2021
50088,2021,31089,4,25229,31089-2021-4,31089-2021
50089,2021,31089,5,26902,31089-2021-5,31089-2021
50090,2021,31089,6,27190,31089-2021-6,31089-2021
50091,2021,31089,7,28226,31089-2021-7,31089-2021
50092,2021,31089,8,28396,31089-2021-8,31089-2021
50093,2021,31089,9,29217,31089-2021-9,31089-2021
50094,2021,31089,10,35682,31089-2021-10,31089-2021
50095,2021,31089,11,40299,31089-2021-11,31089-2021
50096,2021,31089,12,47465,31089-2021-12,31089-2021
50097,2021,31091,1,1497,31091-2021-1,31091-2021
50098,2021,31091,2,1398,31091-2021-2,31091-2021
50099,2021,31091,3,1596,31091-2021-3,31091-2021
50100,2021,31091,4,1600,31091-2021-4,31091-2021
50101,2021,31091,5,1646,31091-2021-5,31091-2021
50102,2021,31091,6,1410,31091-2021-6,31091-2021
50103,2021,31091,7,1457,31091-2021-7,31091-2021
50104,2021,31091,8,1457,31091-2021-8,31091-2021
50105,2021,31091,9,1565,31091-2021-9,31091-2021
50106,2021,31091,10,2342,31091-2021-10,31091-2021
50107,2021,31091,11,2606,31091-2021-11,31091-2021
50108,2021,31091,12,2956,31091-2021-12,31091-2021
50109,2021,31093,1,15098,31093-2021-1,31093-2021
50110,2021,31093,2,14435,31093-2021-2,31093-2021
50111,2021,31093,3,16382,31093-2021-3,31093-2021
50112,2021,31093,4,16176,31093-2021-4,31093-2021
50113,2021,31093,5,17339,31093-2021-5,31093-2021
50114,2021,31093,6,17764,31093-2021-6,31093-2021
50115,2021,31093,7,18414,31093-2021-7,31093-2021
50116,2021,31093,8,18414,31093-2021-8,31093-2021
50117,2021,31093,9,18558,31093-2021-9,31093-2021
50118,2021,31093,10,21525,31093-2021-10,31093-2021
50119,2021,31093,11,22866,31093-2021-11,31093-2021
50120,2021,31093,12,25846,31093-2021-12,31093-2021
50121,2021,31095,1,18163,31095-2021-1,31095-2021
50122,2021,31095,2,17350,31095-2021-2,31095-2021
50123,2021,31095,3,19468,31095-2021-3,31095-2021
50124,2021,31095,4,19568,31095-2021-4,31095-2021
50125,2021,31095,5,20656,31095-2021-5,31095-2021
50126,2021,31095,6,19900,31095-2021-6,31095-2021
50127,2021,31095,7,20546,31095-2021-7,31095-2021
50128,2021,31095,8,20522,31095-2021-8,31095-2021
50129,2021,31095,9,20964,31095-2021-9,31095-2021
50130,2021,31095,10,24650,31095-2021-10,31095-2021
50131,2021,31095,11,26227,31095-2021-11,31095-2021
50132,2021,31095,12,30331,31095-2021-12,31095-2021
50133,2021,31097,1,18193,31097-2021-1,31097-2021
50134,2021,31097,2,17423,31097-2021-2,31097-2021
50135,2021,31097,3,19599,31097-2021-3,31097-2021
50136,2021,31097,4,19133,31097-2021-4,31097-2021
50137,2021,31097,5,19936,31097-2021-5,31097-2021
50138,2021,31097,6,19678,31097-2021-6,31097-2021
50139,2021,31097,7,20336,31097-2021-7,31097-2021
50140,2021,31097,8,20336,31097-2021-8,31097-2021
50141,2021,31097,9,19914,31097-2021-9,31097-2021
50142,2021,31097,10,21405,31097-2021-10,31097-2021
50143,2021,31097,11,21651,31097-2021-11,31097-2021
50144,2021,31097,12,23494,31097-2021-12,31097-2021
50145,2021,31099,1,18830,31099-2021-1,31099-2021
50146,2021,31099,2,18208,31099-2021-2,31099-2021
50147,2021,31099,3,20750,31099-2021-3,31099-2021
50148,2021,31099,4,20439,31099-2021-4,31099-2021
50149,2021,31099,5,21072,31099-2021-5,31099-2021
50150,2021,31099,6,18470,31099-2021-6,31099-2021
50151,2021,31099,7,19206,31099-2021-7,31099-2021
50152,2021,31099,8,19688,31099-2021-8,31099-2021
50153,2021,31099,9,21095,31099-2021-9,31099-2021
50154,2021,31099,10,25354,31099-2021-10,31099-2021
50155,2021,31099,11,26332,31099-2021-11,31099-2021
50156,2021,31099,12,29374,31099-2021-12,31099-2021
50157,2021,31101,1,19392,31101-2021-1,31101-2021
50158,2021,31101,2,18465,31101-2021-2,31101-2021
50159,2021,31101,3,21326,31101-2021-3,31101-2021
50160,2021,31101,4,21294,31101-2021-4,31101-2021
50161,2021,31101,5,22270,31101-2021-5,31101-2021
50162,2021,31101,6,21180,31101-2021-6,31101-2021
50163,2021,31101,7,22019,31101-2021-7,31101-2021
50164,2021,31101,8,22103,31101-2021-8,31101-2021
50165,2021,31101,9,23057,31101-2021-9,31101-2021
50166,2021,31101,10,28384,31101-2021-10,31101-2021
50167,2021,31101,11,30580,31101-2021-11,31101-2021
50168,2021,31101,12,35002,31101-2021-12,31101-2021
50169,2021,31103,1,1233,31103-2021-1,31103-2021
50170,2021,31103,2,1285,31103-2021-2,31103-2021
50171,2021,31103,3,1531,31103-2021-3,31103-2021
50172,2021,31103,4,1594,31103-2021-4,31103-2021
50173,2021,31103,5,1654,31103-2021-5,31103-2021
50174,2021,31103,6,1600,31103-2021-6,31103-2021
50175,2021,31103,7,1726,31103-2021-7,31103-2021
50176,2021,31103,8,1736,31103-2021-8,31103-2021
50177,2021,31103,9,1723,31103-2021-9,31103-2021
50178,2021,31103,10,2058,31103-2021-10,31103-2021
50179,2021,31103,11,2847,31103-2021-11,31103-2021
50180,2021,31103,12,3074,31103-2021-12,31103-2021
50181,2021,31105,1,11114,31105-2021-1,31105-2021
50182,2021,31105,2,11144,31105-2021-2,31105-2021
50183,2021,31105,3,12734,31105-2021-3,31105-2021
50184,2021,31105,4,12400,31105-2021-4,31105-2021
50185,2021,31105,5,12956,31105-2021-5,31105-2021
50186,2021,31105,6,13110,31105-2021-6,31105-2021
50187,2021,31105,7,13647,31105-2021-7,31105-2021
50188,2021,31105,8,13702,31105-2021-8,31105-2021
50189,2021,31105,9,13944,31105-2021-9,31105-2021
50190,2021,31105,10,16254,31105-2021-10,31105-2021
50191,2021,31105,11,16875,31105-2021-11,31105-2021
50192,2021,31105,12,18798,31105-2021-12,31105-2021
50193,2021,31107,1,23375,31107-2021-1,31107-2021
50194,2021,31107,2,23163,31107-2021-2,31107-2021
50195,2021,31107,3,26307,31107-2021-3,31107-2021
50196,2021,31107,4,26207,31107-2021-4,31107-2021
50197,2021,31107,5,28522,31107-2021-5,31107-2021
50198,2021,31107,6,34501,31107-2021-6,31107-2021
50199,2021,31107,7,35858,31107-2021-7,31107-2021
50200,2021,31107,8,35929,31107-2021-8,31107-2021
50201,2021,31107,9,32813,31107-2021-9,31107-2021
50202,2021,31107,10,32137,31107-2021-10,31107-2021
50203,2021,31107,11,34179,31107-2021-11,31107-2021
50204,2021,31107,12,39207,31107-2021-12,31107-2021
50205,2021,31109,1,775202,31109-2021-1,31109-2021
50206,2021,31109,2,770661,31109-2021-2,31109-2021
50207,2021,31109,3,896778,31109-2021-3,31109-2021
50208,2021,31109,4,911393,31109-2021-4,31109-2021
50209,2021,31109,5,970970,31109-2021-5,31109-2021
50210,2021,31109,6,943470,31109-2021-6,31109-2021
50211,2021,31109,7,985894,31109-2021-7,31109-2021
50212,2021,31109,8,1045255,31109-2021-8,31109-2021
50213,2021,31109,9,1129633,31109-2021-9,31109-2021
50214,2021,31109,10,1272567,31109-2021-10,31109-2021
50215,2021,31109,11,1327033,31109-2021-11,31109-2021
50216,2021,31109,12,1507899,31109-2021-12,31109-2021
50217,2021,31111,1,100354,31111-2021-1,31111-2021
50218,2021,31111,2,97893,31111-2021-2,31111-2021
50219,2021,31111,3,111944,31111-2021-3,31111-2021
50220,2021,31111,4,111530,31111-2021-4,31111-2021
50221,2021,31111,5,119865,31111-2021-5,31111-2021
50222,2021,31111,6,123748,31111-2021-6,31111-2021
50223,2021,31111,7,129053,31111-2021-7,31111-2021
50224,2021,31111,8,129456,31111-2021-8,31111-2021
50225,2021,31111,9,133703,31111-2021-9,31111-2021
50226,2021,31111,10,161127,31111-2021-10,31111-2021
50227,2021,31111,11,169422,31111-2021-11,31111-2021
50228,2021,31111,12,193579,31111-2021-12,31111-2021
50229,2021,31113,1,2186,31113-2021-1,31113-2021
50230,2021,31113,2,2097,31113-2021-2,31113-2021
50231,2021,31113,3,2406,31113-2021-3,31113-2021
50232,2021,31113,4,2385,31113-2021-4,31113-2021
50233,2021,31113,5,2527,31113-2021-5,31113-2021
50234,2021,31113,6,2427,31113-2021-6,31113-2021
50235,2021,31113,7,2511,31113-2021-7,31113-2021
50236,2021,31113,8,2511,31113-2021-8,31113-2021
50237,2021,31113,9,2530,31113-2021-9,31113-2021
50238,2021,31113,10,2927,31113-2021-10,31113-2021
50239,2021,31113,11,3029,31113-2021-11,31113-2021
50240,2021,31113,12,3632,31113-2021-12,31113-2021
50241,2021,31115,1,1167,31115-2021-1,31115-2021
50242,2021,31115,2,1120,31115-2021-2,31115-2021
50243,2021,31115,3,1240,31115-2021-3,31115-2021
50244,2021,31115,4,1204,31115-2021-4,31115-2021
50245,2021,31115,5,1270,31115-2021-5,31115-2021
50246,2021,31115,6,1020,31115-2021-6,31115-2021
50247,2021,31115,7,1054,31115-2021-7,31115-2021
50248,2021,31115,8,1054,31115-2021-8,31115-2021
50249,2021,31115,9,1175,31115-2021-9,31115-2021
50250,2021,31115,10,1792,31115-2021-10,31115-2021
50251,2021,31115,11,1929,31115-2021-11,31115-2021
50252,2021,31115,12,2157,31115-2021-12,31115-2021
50253,2021,31117,1,713,31117-2021-1,31117-2021
50254,2021,31117,2,756,31117-2021-2,31117-2021
50255,2021,31117,3,907,31117-2021-3,31117-2021
50256,2021,31117,4,870,31117-2021-4,31117-2021
50257,2021,31117,5,891,31117-2021-5,31117-2021
50258,2021,31117,6,830,31117-2021-6,31117-2021
50259,2021,31117,7,868,31117-2021-7,31117-2021
50260,2021,31117,8,868,31117-2021-8,31117-2021
50261,2021,31117,9,1016,31117-2021-9,31117-2021
50262,2021,31117,10,1497,31117-2021-10,31117-2021
50263,2021,31117,11,1517,31117-2021-11,31117-2021
50264,2021,31117,12,1739,31117-2021-12,31117-2021
50265,2021,31119,1,124936,31119-2021-1,31119-2021
50266,2021,31119,2,120012,31119-2021-2,31119-2021
50267,2021,31119,3,134462,31119-2021-3,31119-2021
50268,2021,31119,4,125408,31119-2021-4,31119-2021
50269,2021,31119,5,132519,31119-2021-5,31119-2021
50270,2021,31119,6,129090,31119-2021-6,31119-2021
50271,2021,31119,7,133393,31119-2021-7,31119-2021
50272,2021,31119,8,133393,31119-2021-8,31119-2021
50273,2021,31119,9,139490,31119-2021-9,31119-2021
50274,2021,31119,10,171896,31119-2021-10,31119-2021
50275,2021,31119,11,185702,31119-2021-11,31119-2021
50276,2021,31119,12,212877,31119-2021-12,31119-2021
50277,2021,31121,1,20742,31121-2021-1,31121-2021
50278,2021,31121,2,20417,31121-2021-2,31121-2021
50279,2021,31121,3,23301,31121-2021-3,31121-2021
50280,2021,31121,4,22937,31121-2021-4,31121-2021
50281,2021,31121,5,24225,31121-2021-5,31121-2021
50282,2021,31121,6,23362,31121-2021-6,31121-2021
50283,2021,31121,7,24209,31121-2021-7,31121-2021
50284,2021,31121,8,24366,31121-2021-8,31121-2021
50285,2021,31121,9,24940,31121-2021-9,31121-2021
50286,2021,31121,10,31287,31121-2021-10,31121-2021
50287,2021,31121,11,34192,31121-2021-11,31121-2021
50288,2021,31121,12,38958,31121-2021-12,31121-2021
50289,2021,31123,1,13408,31123-2021-1,31123-2021
50290,2021,31123,2,13128,31123-2021-2,31123-2021
50291,2021,31123,3,15208,31123-2021-3,31123-2021
50292,2021,31123,4,14932,31123-2021-4,31123-2021
50293,2021,31123,5,15780,31123-2021-5,31123-2021
50294,2021,31123,6,15198,31123-2021-6,31123-2021
50295,2021,31123,7,15914,31123-2021-7,31123-2021
50296,2021,31123,8,16213,31123-2021-8,31123-2021
50297,2021,31123,9,17174,31123-2021-9,31123-2021
50298,2021,31123,10,22146,31123-2021-10,31123-2021
50299,2021,31123,11,25594,31123-2021-11,31123-2021
50300,2021,31123,12,29219,31123-2021-12,31123-2021
50301,2021,31125,1,11169,31125-2021-1,31125-2021
50302,2021,31125,2,10410,31125-2021-2,31125-2021
50303,2021,31125,3,11884,31125-2021-3,31125-2021
50304,2021,31125,4,12100,31125-2021-4,31125-2021
50305,2021,31125,5,12804,31125-2021-5,31125-2021
50306,2021,31125,6,12420,31125-2021-6,31125-2021
50307,2021,31125,7,12834,31125-2021-7,31125-2021
50308,2021,31125,8,12834,31125-2021-8,31125-2021
50309,2021,31125,9,13107,31125-2021-9,31125-2021
50310,2021,31125,10,15676,31125-2021-10,31125-2021
50311,2021,31125,11,16793,31125-2021-11,31125-2021
50312,2021,31125,12,18770,31125-2021-12,31125-2021
50313,2021,31127,1,16529,31127-2021-1,31127-2021
50314,2021,31127,2,16378,31127-2021-2,31127-2021
50315,2021,31127,3,19043,31127-2021-3,31127-2021
50316,2021,31127,4,19781,31127-2021-4,31127-2021
50317,2021,31127,5,21754,31127-2021-5,31127-2021
50318,2021,31127,6,24094,31127-2021-6,31127-2021
50319,2021,31127,7,24924,31127-2021-7,31127-2021
50320,2021,31127,8,24924,31127-2021-8,31127-2021
50321,2021,31127,9,24695,31127-2021-9,31127-2021
50322,2021,31127,10,27678,31127-2021-10,31127-2021
50323,2021,31127,11,29168,31127-2021-11,31127-2021
50324,2021,31127,12,33765,31127-2021-12,31127-2021
50325,2021,31129,1,10070,31129-2021-1,31129-2021
50326,2021,31129,2,10435,31129-2021-2,31129-2021
50327,2021,31129,3,12569,31129-2021-3,31129-2021
50328,2021,31129,4,12875,31129-2021-4,31129-2021
50329,2021,31129,5,13828,31129-2021-5,31129-2021
