,fips,date,cases
2020,05055,4,257
2020,05055,5,1021
2020,05055,6,2466
2020,05055,7,5421
2020,05055,8,16229
2020,05055,9,22594
2020,05055,10,37938
2020,05055,11,68115
2020,05055,12,118983
2020,05057,3,3
2020,05057,4,124
2020,05057,5,302
2020,05057,6,1108
2020,05057,7,3486
2020,05057,8,8406
2020,05057,9,10486
2020,05057,10,15078
2020,05057,11,22012
2020,05057,12,32722
2020,05059,3,17
2020,05059,4,257
2020,05059,5,830
2020,05059,6,4084
2020,05059,7,34615
2020,05059,8,49724
2020,05059,9,54346
2020,05059,10,64777
2020,05059,11,78298
2020,05059,12,100911
2020,05061,3,18
2020,05061,4,287
2020,05061,5,466
2020,05061,6,1488
2020,05061,7,5307
2020,05061,8,11316
2020,05061,9,13518
2020,05061,10,16759
2020,05061,11,21715
2020,05061,12,30009
2020,05063,3,30
2020,05063,4,198
2020,05063,5,661
2020,05063,6,1253
2020,05063,7,3879
2020,05063,8,18381
2020,05063,9,28378
2020,05063,10,41769
2020,05063,11,54719
2020,05063,12,75177
2020,05065,4,60
2020,05065,5,393
2020,05065,6,562
2020,05065,7,874
2020,05065,8,2060
2020,05065,9,4754
2020,05065,10,13118
2020,05065,11,26216
2020,05065,12,34657
2020,05067,4,18
2020,05067,5,33
2020,05067,6,487
2020,05067,7,1334
2020,05067,8,4001
2020,05067,9,7749
2020,05067,10,18536
2020,05067,11,39206
2020,05067,12,75923
2020,05069,3,340
2020,05069,4,3282
2020,05069,5,11400
2020,05069,6,18448
2020,05069,7,29823
2020,05069,8,53084
2020,05069,9,80467
2020,05069,10,120415
2020,05069,11,143236
2020,05069,12,184237
2020,05071,3,8
2020,05071,4,550
2020,05071,5,1100
2020,05071,6,3409
2020,05071,7,13438
2020,05071,8,21602
2020,05071,9,24270
2020,05071,10,29318
2020,05071,11,34651
2020,05071,12,47671
2020,05073,4,111
2020,05073,5,274
2020,05073,6,355
2020,05073,7,1034
2020,05073,8,1836
2020,05073,9,2625
2020,05073,10,4591
2020,05073,11,7055
2020,05073,12,9300
2020,05075,3,11
2020,05075,4,624
2020,05075,5,2295
2020,05075,6,2759
2020,05075,7,4043
2020,05075,8,6943
2020,05075,9,10133
2020,05075,10,20837
2020,05075,11,30773
2020,05075,12,42506
2020,05077,4,72
2020,05077,5,318
2020,05077,6,11482
2020,05077,7,26004
2020,05077,8,29269
2020,05077,9,30993
2020,05077,10,33967
2020,05077,11,34257
2020,05077,12,41288
2020,05079,3,50
2020,05079,4,7789
2020,05079,5,28925
2020,05079,6,30203
2020,05079,7,33879
2020,05079,8,40928
2020,05079,9,55217
2020,05079,10,68108
2020,05079,11,71418
2020,05079,12,83133
2020,05081,5,48
2020,05081,6,884
2020,05081,7,2002
2020,05081,8,6721
2020,05081,9,9870
2020,05081,10,12790
2020,05081,11,16942
2020,05081,12,22284
2020,05083,4,59
2020,05083,5,115
2020,05083,6,701
2020,05083,7,2889
2020,05083,8,9327
2020,05083,9,11571
2020,05083,10,16309
2020,05083,11,22906
2020,05083,12,37287
2020,05085,3,26
2020,05085,4,821
2020,05085,5,1391
2020,05085,6,2464
2020,05085,7,7696
2020,05085,8,17889
2020,05085,9,28699
2020,05085,10,47173
2020,05085,11,68665
2020,05085,12,106325
2020,05087,4,23
2020,05087,5,114
2020,05087,6,3304
2020,05087,7,6994
2020,05087,8,8613
2020,05087,9,9754
2020,05087,10,12554
2020,05087,11,15850
2020,05087,12,26521
2020,05089,4,21
2020,05089,5,32
2020,05089,6,73
2020,05089,7,460
2020,05089,8,1050
2020,05089,9,2084
2020,05089,10,4029
2020,05089,11,9186
2020,05089,12,16674
2020,05091,3,1
2020,05091,4,719
2020,05091,5,1223
2020,05091,6,2278
2020,05091,7,9418
2020,05091,8,16632
2020,05091,9,22021
2020,05091,10,36144
2020,05091,11,57435
2020,05091,12,75302
2020,05093,4,230
2020,05093,5,1730
2020,05093,6,3159
2020,05093,7,12121
2020,05093,8,34539
2020,05093,9,46065
2020,05093,10,62440
2020,05093,11,84613
2020,05093,12,120364
2020,05095,4,72
2020,05095,5,146
2020,05095,6,214
2020,05095,7,905
2020,05095,8,2284
2020,05095,9,3335
2020,05095,10,5788
2020,05095,11,8085
2020,05095,12,12050
2020,05097,4,3
2020,05097,5,35
2020,05097,6,74
2020,05097,7,387
2020,05097,8,1543
2020,05097,9,3895
2020,05097,10,5473
2020,05097,11,6860
2020,05097,12,12728
2020,05099,3,3
2020,05099,4,30
2020,05099,5,107
2020,05099,6,2125
2020,05099,7,3534
2020,05099,8,4566
2020,05099,9,5706
2020,05099,10,8290
2020,05099,11,11854
2020,05099,12,16543
2020,05101,3,2
2020,05101,4,52
2020,05101,5,93
2020,05101,6,105
2020,05101,7,934
2020,05101,8,3307
2020,05101,9,5600
2020,05101,10,8766
2020,05101,11,11383
2020,05101,12,15753
2020,05103,4,131
2020,05103,5,279
2020,05103,6,455
2020,05103,7,1354
2020,05103,8,3550
2020,05103,9,6579
2020,05103,10,10107
2020,05103,11,16156
2020,05103,12,34191
2020,05105,3,4
2020,05105,4,96
2020,05105,5,322
2020,05105,6,568
2020,05105,7,1172
2020,05105,8,1717
2020,05105,9,2253
2020,05105,10,3754
2020,05105,11,6143
2020,05105,12,10544
2020,05107,4,91
2020,05107,5,223
2020,05107,6,1870
2020,05107,7,6169
2020,05107,8,10698
2020,05107,9,13411
2020,05107,10,20381
2020,05107,11,25589
2020,05107,12,34575
2020,05109,3,17
2020,05109,4,69
2020,05109,5,110
2020,05109,6,200
2020,05109,7,994
2020,05109,8,4065
2020,05109,9,6265
2020,05109,10,7834
2020,05109,11,9683
2020,05109,12,16470
2020,05111,3,33
2020,05111,4,302
2020,05111,5,844
2020,05111,6,1465
2020,05111,7,2800
2020,05111,8,10345
2020,05111,9,17415
2020,05111,10,27726
2020,05111,11,43839
2020,05111,12,63396
2020,05113,3,23
2020,05113,4,192
2020,05113,5,283
2020,05113,6,1598
2020,05113,7,3030
2020,05113,8,5362
2020,05113,9,7427
2020,05113,10,10052
2020,05113,11,17422
2020,05113,12,32652
2020,05115,3,34
2020,05115,4,864
2020,05115,5,2416
2020,05115,6,8463
2020,05115,7,24155
2020,05115,8,45022
2020,05115,9,59122
2020,05115,10,77508
2020,05115,11,97552
2020,05115,12,141531
2020,05117,4,54
2020,05117,5,62
2020,05117,6,308
2020,05117,7,1221
2020,05117,8,3133
2020,05117,9,3986
2020,05117,10,5921
2020,05117,11,9335
2020,05117,12,13689
2020,05119,3,937
2020,05119,4,9605
2020,05119,5,21377
2020,05119,6,41206
2020,05119,7,105104
2020,05119,8,186778
2020,05119,9,247862
2020,05119,10,338495
2020,05119,11,435612
2020,05119,12,640464
2020,05121,3,13
2020,05121,4,297
2020,05121,5,703
2020,05121,6,975
2020,05121,7,2927
2020,05121,8,7779
2020,05121,9,10883
2020,05121,10,17611
2020,05121,11,25220
2020,05121,12,38282
2020,05123,3,3
2020,05123,4,1434
2020,05123,5,11541
2020,05123,6,22997
2020,05123,7,29519
2020,05123,8,38323
2020,05123,9,42815
2020,05123,10,51122
2020,05123,11,57629
2020,05123,12,75284
2020,05125,3,54
2020,05125,4,1182
2020,05125,5,2570
2020,05125,6,5460
2020,05125,7,17081
2020,05125,8,38048
2020,05125,9,55807
2020,05125,10,79286
2020,05125,11,117092
2020,05125,12,196775
2020,05127,3,1
2020,05127,4,30
2020,05127,5,31
2020,05127,6,149
2020,05127,7,643
2020,05127,8,2188
2020,05127,9,2821
2020,05127,10,4870
2020,05127,11,9079
2020,05127,12,14852
2020,05129,3,33
2020,05129,4,172
2020,05129,5,192
2020,05129,6,210
2020,05129,7,545
2020,05129,8,1459
2020,05129,9,3873
2020,05129,10,5452
2020,05129,11,7634
2020,05129,12,12900
2020,05131,3,36
2020,05131,4,312
2020,05131,5,563
2020,05131,6,5898
2020,05131,7,31551
2020,05131,8,74390
2020,05131,9,99115
2020,05131,10,137573
2020,05131,11,183150
2020,05131,12,257080
2020,05133,3,16
2020,05133,4,236
2020,05133,5,1710
2020,05133,6,14217
2020,05133,7,25686
2020,05133,8,32597
2020,05133,9,35542
2020,05133,10,39446
2020,05133,11,47383
2020,05133,12,59152
2020,05135,4,69
2020,05135,5,891
2020,05135,6,1500
2020,05135,7,2300
2020,05135,8,3875
2020,05135,9,5446
2020,05135,10,9396
2020,05135,11,16140
2020,05135,12,28567
2020,05137,3,31
2020,05137,4,196
2020,05137,5,249
2020,05137,6,340
2020,05137,7,899
2020,05137,8,3345
2020,05137,9,8550
2020,05137,10,11986
2020,05137,11,13011
2020,05137,12,19580
2020,05139,3,34
2020,05139,4,680
2020,05139,5,3414
2020,05139,6,6300
2020,05139,7,9497
2020,05139,8,17384
2020,05139,9,24175
2020,05139,10,32418
2020,05139,11,40768
2020,05139,12,60574
2020,05141,3,126
2020,05141,4,749
2020,05141,5,868
2020,05141,6,913
2020,05141,7,1196
2020,05141,8,2185
2020,05141,9,4723
2020,05141,10,6038
2020,05141,11,8609
2020,05141,12,18228
2020,05143,3,124
2020,05143,4,1461
2020,05143,5,5801
2020,05143,6,58004
2020,05143,7,150704
2020,05143,8,199535
2020,05143,9,252702
2020,05143,10,332496
2020,05143,11,408768
2020,05143,12,576164
2020,05145,3,52
2020,05145,4,836
2020,05145,5,1161
2020,05145,6,1905
2020,05145,7,4922
2020,05145,8,12079
2020,05145,9,20401
2020,05145,10,38264
2020,05145,11,70762
2020,05145,12,117936
2020,05147,3,8
2020,05147,4,30
2020,05147,5,33
2020,05147,6,110
2020,05147,7,417
2020,05147,8,737
2020,05147,9,1157
2020,05147,10,2714
2020,05147,11,5106
2020,05147,12,8552
2020,05149,4,49
2020,05149,5,1398
2020,05149,6,10374
2020,05149,7,26604
2020,05149,8,33717
2020,05149,9,36405
2020,05149,10,40585
2020,05149,11,45142
2020,05149,12,62849
2020,06001,3,2787
2020,06001,4,30470
2020,06001,5,75140
2020,06001,6,136574
2020,06001,7,268879
2020,06001,8,463338
2020,06001,9,603932
2020,06001,10,700003
2020,06001,11,791089
2020,06001,12,1247644
2020,06003,3,2
2020,06003,4,41
2020,06003,5,61
2020,06003,6,41
2020,06003,7,47
2020,06003,8,62
2020,06003,9,60
2020,06003,10,90
2020,06003,11,569
2020,06003,12,1854
2020,06005,3,12
2020,06005,4,158
2020,06005,5,254
2020,06005,6,369
2020,06005,7,1673
2020,06005,8,6115
2020,06005,9,8333
2020,06005,10,9644
2020,06005,11,12516
2020,06005,12,46633
2020,06007,3,50
2020,06007,4,431
2020,06007,5,826
2020,06007,6,2813
2020,06007,7,15967
2020,06007,8,43953
2020,06007,9,78378
2020,06007,10,92999
2020,06007,11,105379
2020,06007,12,175254
2020,06009,3,22
2020,06009,4,279
2020,06009,5,415
2020,06009,6,744
2020,06009,7,2480
2020,06009,8,5434
2020,06009,9,8926
2020,06009,10,10384
2020,06009,11,12150
2020,06009,12,25150
2020,06011,3,5
2020,06011,4,83
2020,06011,5,115
2020,06011,6,327
2020,06011,7,5377
2020,06011,8,12393
2020,06011,9,14998
2020,06011,10,16922
2020,06011,11,18695
2020,06011,12,31997
2020,06013,3,1739
2020,06013,4,18210
2020,06013,5,35828
2020,06013,6,62840
2020,06013,7,166351
2020,06013,8,340579
2020,06013,9,465183
2020,06013,10,556350
2020,06013,11,642279
2020,06013,12,1003476
2020,06015,4,61
2020,06015,5,486
2020,06015,6,1437
2020,06015,7,2122
2020,06015,8,3329
2020,06015,9,3973
2020,06015,10,5242
2020,06015,11,7288
2020,06015,12,17629
2020,06017,3,90
2020,06017,4,1015
2020,06017,5,2031
2020,06017,6,3806
2020,06017,7,12123
2020,06017,8,25572
2020,06017,9,31634
2020,06017,10,39283
2020,06017,11,52407
2020,06017,12,126802
2020,06019,3,368
2020,06019,4,8629
2020,06019,5,36149
2020,06019,6,90237
2020,06019,7,299118
2020,06019,8,627298
2020,06019,9,815769
2020,06019,10,927640
2020,06019,11,1037439
2020,06019,12,1558495
2020,06021,3,6
2020,06021,4,107
2020,06021,5,293
2020,06021,6,1298
2020,06021,7,6007
2020,06021,8,11905
2020,06021,9,15672
2020,06021,10,19548
2020,06021,11,23435
2020,06021,12,37610
2020,06023,2,10
2020,06023,3,152
2020,06023,4,1483
2020,06023,5,2340
2020,06023,6,3405
2020,06023,7,5644
2020,06023,8,9726
2020,06023,9,13833
2020,06023,10,16875
2020,06023,11,20891
2020,06023,12,41318
2020,06025,3,193
2020,06025,4,4546
2020,06025,5,27740
2020,06025,6,126957
2020,06025,7,253765
2020,06025,8,312293
2020,06025,9,341353
2020,06025,10,385739
2020,06025,11,431137
2020,06025,12,602746
2020,06027,3,37
2020,06027,4,453
2020,06027,5,620
2020,06027,6,720
2020,06027,7,1135
2020,06027,8,3425
2020,06027,9,5287
2020,06027,10,6549
2020,06027,11,7895
2020,06027,12,13239
2020,06029,3,407
2020,06029,4,15562
2020,06029,5,46703
2020,06029,6,102961
2020,06029,7,306526
2020,06029,8,796406
2020,06029,9,928795
2020,06029,10,1031993
2020,06029,11,1120450
2020,06029,12,1693082
2020,06031,3,11
2020,06031,4,848
2020,06031,5,13404
2020,06031,6,55394
2020,06031,7,101251
2020,06031,8,164966
2020,06031,9,214892
2020,06031,10,251665
2020,06031,11,290101
2020,06031,12,428860
2020,06033,4,127
2020,06033,5,349
2020,06033,6,1061
2020,06033,7,4137
2020,06033,8,8058
2020,06033,9,13026
2020,06033,10,19991
2020,06033,11,23904
2020,06033,12,41845
2020,06035,5,39
2020,06035,6,1306
2020,06035,7,13117
2020,06035,8,21161
2020,06035,9,21880
2020,06035,10,23449
2020,06035,11,36664
2020,06035,12,108607
2020,06037,1,6
2020,06037,2,29
2020,06037,3,16149
2020,06037,4,362305
2020,06037,5,1172311
2020,06037,6,2295011
2020,06037,7,4534053
2020,06037,8,6796228
2020,06037,9,7694092
2020,06037,10,8928603
2020,06037,11,10393607
2020,06037,12,17784563
2020,06039,3,138
2020,06039,4,1035
2020,06039,5,2314
2020,06039,6,7998
2020,06039,7,37365
2020,06039,8,90831
2020,06039,9,126636
2020,06039,10,150313
2020,06039,11,166813
2020,06039,12,256493
2020,06041,2,4
2020,06041,3,850
2020,06041,4,5377
2020,06041,5,10084
2020,06041,6,30320
2020,06041,7,115998
2020,06041,8,175600
2020,06041,9,195100
2020,06041,10,215849
2020,06041,11,222838
2020,06041,12,271608
2020,06043,4,5
2020,06043,5,463
2020,06043,6,550
2020,06043,7,1163
2020,06043,8,2020
2020,06043,9,2239
2020,06043,10,2410
2020,06043,11,2965
2020,06043,12,5803
2020,06045,3,27
2020,06045,4,177
2020,06045,5,550
2020,06045,6,1505
2020,06045,7,5516
2020,06045,8,16377
2020,06045,9,24836
2020,06045,10,33439
2020,06045,11,40167
2020,06045,12,64480
2020,06047,3,47
2020,06047,4,2137
2020,06047,5,6417
2020,06047,6,15661
2020,06047,7,75411
2020,06047,8,200907
2020,06047,9,258276
2020,06047,10,288593
2020,06047,11,319652
2020,06047,12,482707
2020,06049,7,6
2020,06049,8,161
2020,06049,9,663
2020,06049,10,944
2020,06049,11,2780
2020,06049,12,7476
2020,06051,3,65
2020,06051,4,664
2020,06051,5,987
2020,06051,6,1139
2020,06051,7,2339
2020,06051,8,4868
2020,06051,9,4910
2020,06051,10,5418
2020,06051,11,12989
2020,06051,12,21543
2020,06053,3,288
2020,06053,4,3531
2020,06053,5,10386
2020,06053,6,31080
2020,06053,7,94160
2020,06053,8,195080
2020,06053,9,274665
2020,06053,10,339393
2020,06053,11,396511
2020,06053,12,652831
2020,06055,2,4
2020,06055,3,105
2020,06055,4,1263
2020,06055,5,2809
2020,06055,6,5997
2020,06055,7,18297
2020,06055,8,37338
2020,06055,9,47338
2020,06055,10,57767
2020,06055,11,75948
2020,06055,12,137733
2020,06057,3,101
2020,06057,4,1050
2020,06057,5,1271
2020,06057,6,2090
2020,06057,7,6240
2020,06057,8,11682
2020,06057,9,14901
2020,06057,10,18134
2020,06057,11,27308
2020,06057,12,64769
2020,06059,1,7
2020,06059,2,29
2020,06059,3,3229
2020,06059,4,43117
2020,06059,5,133479
2020,06059,6,281375
2020,06059,7,837060
2020,06059,8,1335540
2020,06059,9,1572747
2020,06059,10,1813259
2020,06059,11,2069168
2020,06059,12,3642913
2020,06061,3,510
2020,06061,4,3734
2020,06061,5,5476
2020,06061,6,12588
2020,06061,7,39040
2020,06061,8,77671
2020,06061,9,100668
2020,06061,10,121551
2020,06061,11,161668
2020,06061,12,315937
2020,06063,3,1
2020,06063,4,106
2020,06063,5,126
2020,06063,6,144
2020,06063,7,489
2020,06063,8,993
2020,06063,9,1322
2020,06063,10,1709
2020,06063,11,3996
2020,06063,12,9585
2020,06065,3,1771
2020,06065,4,65312
2020,06065,5,178720
2020,06065,6,356709
2020,06065,7,879941
2020,06065,8,1423782
2020,06065,9,1682397
2020,06065,10,1970813
2020,06065,11,2297444
2020,06065,12,4090231
2020,06067,2,17
2020,06067,3,1791
2020,06067,4,23327
2020,06067,5,38041
2020,06067,6,59694
2020,06067,7,202602
2020,06067,8,426385
2020,06067,9,618049
2020,06067,10,755682
2020,06067,11,936862
2020,06067,12,1612461
2020,06069,3,136
2020,06069,4,1162
2020,06069,5,1982
2020,06069,6,4355
2020,06069,7,12964
2020,06069,8,26373
2020,06069,9,37587
2020,06069,10,43466
2020,06069,11,49182
2020,06069,12,83886
2020,06071,3,748
2020,06071,4,32855
2020,06071,5,109214
2020,06071,6,245387
2020,06071,7,684747
2020,06071,8,1256409
2020,06071,9,1543111
2020,06071,10,1850228
2020,06071,11,2317346
2020,06071,12,4410994
2020,06073,2,20
2020,06073,3,4747
2020,06073,4,63537
2020,06073,5,176630
2020,06073,6,304368
2020,06073,7,683843
2020,06073,8,1068211
2020,06073,9,1298885
2020,06073,10,1611218
2020,06073,11,2003139
2020,06073,12,3612609
2020,06075,2,62
2020,06075,3,3096
2020,06075,4,29980
2020,06075,5,64550
2020,06075,6,90185
2020,06075,7,152763
2020,06075,8,253561
2020,06075,9,313793
2020,06075,10,366644
2020,06075,11,414108
2020,06075,12,600937
2020,06077,3,1053
2020,06077,4,10753
2020,06077,5,21294
2020,06077,6,57954
2020,06077,7,239550
2020,06077,8,453565
2020,06077,9,579954
2020,06077,10,656838
2020,06077,11,717219
2020,06077,12,1085784
2020,06079,3,631
2020,06079,4,3818
2020,06079,5,7332
2020,06079,6,11433
2020,06079,7,36047
2020,06079,8,75243
2020,06079,9,99256
2020,06079,10,123207
2020,06079,11,156921
2020,06079,12,254443
2020,06081,3,2817
2020,06081,4,23533
2020,06081,5,50692
2020,06081,6,78695
2020,06081,7,134268
2020,06081,8,214129
2020,06081,9,276125
2020,06081,10,332267
2020,06081,11,379405
2020,06081,12,597811
2020,06083,3,524
2020,06083,4,9915
2020,06083,5,39381
2020,06083,6,65125
2020,06083,7,146895
2020,06083,8,226293
2020,06083,9,261827
2020,06083,10,296724
2020,06083,11,318510
2020,06083,12,436403
2020,06085,1,1
2020,06085,2,60
2020,06085,3,7305
2020,06085,4,50477
2020,06085,5,75932
2020,06085,6,100730
2020,06085,7,221050
2020,06085,8,434973
2020,06085,9,590954
2020,06085,10,716267
2020,06085,11,868721
2020,06085,12,1597907
2020,06087,3,383
2020,06087,4,2827
2020,06087,5,5090
2020,06087,6,8251
2020,06087,7,21858
2020,06087,8,44997
2020,06087,9,63774
2020,06087,10,82804
2020,06087,11,107313
2020,06087,12,200463
2020,06089,3,50
2020,06089,4,724
2020,06089,5,1046
2020,06089,6,1978
2020,06089,7,7181
2020,06089,8,15019
2020,06089,9,20386
2020,06089,10,49106
2020,06089,11,101550
2020,06089,12,210454
2020,06091,5,10
2020,06091,6,30
2020,06091,7,31
2020,06091,8,137
2020,06091,9,180
2020,06091,10,186
2020,06091,11,322
2020,06091,12,645
2020,06093,3,31
2020,06093,4,136
2020,06093,5,173
2020,06093,6,539
2020,06093,7,1448
2020,06093,8,3379
2020,06093,9,4679
2020,06093,10,5825
2020,06093,11,12846
2020,06093,12,29822
2020,06095,2,46
2020,06095,3,641
2020,06095,4,4646
2020,06095,5,12751
2020,06095,6,23325
2020,06095,7,76654
2020,06095,8,143634
2020,06095,9,179715
2020,06095,10,217306
2020,06095,11,269042
2020,06095,12,450218
2020,06097,2,4
2020,06097,3,580
2020,06097,4,4982
2020,06097,5,12071
2020,06097,6,24333
2020,06097,7,62168
2020,06097,8,135795
2020,06097,9,204267
2020,06097,10,270231
2020,06097,11,329509
2020,06097,12,486353
2020,06099,3,250
2020,06099,4,5515
2020,06099,5,17307
2020,06099,6,41427
2020,06099,7,179644
2020,06099,8,370292
2020,06099,9,478282
2020,06099,10,545572
2020,06099,11,619585
2020,06099,12,949321
2020,06101,3,33
2020,06101,4,702
2020,06101,5,1151
2020,06101,6,2881
2020,06101,7,14610
2020,06101,8,34492
2020,06101,9,47909
2020,06101,10,56077
2020,06101,11,74209
2020,06101,12,159314
2020,06103,4,28
2020,06103,5,64
2020,06103,6,795
2020,06103,7,4055
2020,06103,8,9695
2020,06103,9,14690
2020,06103,10,23433
2020,06103,11,37885
2020,06103,12,73825
2020,06105,5,42
2020,06105,6,86
2020,06105,7,104
2020,06105,8,257
2020,06105,9,464
2020,06105,10,725
2020,06105,11,2451
2020,06105,12,6492
2020,06107,3,308
2020,06107,4,9810
2020,06107,5,41808
2020,06107,6,85452
