,PCIncome,fip-year
15127,44362.0,41067-2021
15128,24298.0,41069-2021
15129,34765.0,41071-2021
15130,34674.0,42001-2021
15131,42077.0,42003-2021
15132,30445.0,42005-2021
15133,34269.0,42007-2021
15134,28156.0,42009-2021
15135,34519.0,42011-2021
15136,30791.0,42013-2021
15137,29598.0,42015-2021
15138,50315.0,42017-2021
15139,41955.0,42019-2021
15140,28860.0,42021-2021
15141,25238.0,42023-2021
15142,31644.0,42025-2021
15143,34358.0,42027-2021
15144,55702.0,42029-2021
15145,27182.0,42031-2021
15146,26397.0,42033-2021
15147,27064.0,42035-2021
15148,28895.0,42037-2021
15149,28606.0,42039-2021
15150,40002.0,42041-2021
15151,36600.0,42043-2021
15152,43518.0,42045-2021
15153,31439.0,42047-2021
15154,30715.0,42049-2021
15155,28874.0,42051-2021
15156,20696.0,42053-2021
15157,33394.0,42055-2021
15158,30255.0,42057-2021
15159,28932.0,42059-2021
15160,27271.0,42061-2021
15161,27780.0,42063-2021
15162,27548.0,42065-2021
15163,28263.0,42067-2021
15164,32265.0,42069-2021
15165,35609.0,42071-2021
15166,29832.0,42073-2021
15167,32226.0,42075-2021
15168,36301.0,42077-2021
15169,31166.0,42079-2021
15170,29672.0,42081-2021
15171,27818.0,42083-2021
15172,28977.0,42085-2021
15173,27424.0,42087-2021
15174,32961.0,42089-2021
15175,53343.0,42091-2021
15176,38709.0,42093-2021
15177,39789.0,42095-2021
15178,27939.0,42097-2021
15179,34587.0,42099-2021
15180,32344.0,42101-2021
15181,36713.0,42103-2021
15182,26890.0,42105-2021
15183,29496.0,42107-2021
15184,29285.0,42109-2021
15185,28330.0,42111-2021
15186,31531.0,42113-2021
15187,33885.0,42115-2021
15188,28416.0,42117-2021
15189,31298.0,42119-2021
15190,29245.0,42121-2021
15191,30055.0,42123-2021
15192,39089.0,42125-2021
15193,29215.0,42127-2021
15194,36840.0,42129-2021
15195,33760.0,42131-2021
15196,35623.0,42133-2021
15197,51917.0,44001-2021
15198,43050.0,44003-2021
15199,52030.0,44005-2021
15200,34889.0,44007-2021
15201,45956.0,44009-2021
15202,27269.0,45001-2021
15203,31770.0,45003-2021
15204,17316.0,45005-2021
15205,30616.0,45007-2021
15206,19153.0,45009-2021
15207,22463.0,45011-2021
15208,43463.0,45013-2021
15209,34141.0,45015-2021
15210,28915.0,45017-2021
15211,46066.0,45019-2021
15212,23828.0,45021-2021
15213,24399.0,45023-2021
15214,24300.0,45025-2021
15215,24906.0,45027-2021
15216,23831.0,45029-2021
15217,26264.0,45031-2021
15218,20096.0,45033-2021
15219,32508.0,45035-2021
15220,28559.0,45037-2021
15221,27478.0,45039-2021
15222,28360.0,45041-2021
15223,36867.0,45043-2021
15224,37169.0,45045-2021
15225,28402.0,45047-2021
15226,20253.0,45049-2021
15227,30658.0,45051-2021
15228,27278.0,45053-2021
15229,27730.0,45055-2021
15230,35974.0,45057-2021
15231,24317.0,45059-2021
15232,21127.0,45061-2021
15233,33993.0,45063-2021
15234,29047.0,45065-2021
15235,19690.0,45067-2021
15236,17528.0,45069-2021
15237,28591.0,45071-2021
15238,32986.0,45073-2021
15239,22282.0,45075-2021
15240,29218.0,45077-2021
15241,32952.0,45079-2021
15242,24656.0,45081-2021
15243,29520.0,45083-2021
15244,25754.0,45085-2021
15245,23885.0,45087-2021
15246,21435.0,45089-2021
15247,37804.0,45091-2021
15248,37884.0,46003-2021
15249,29793.0,46005-2021
15250,17745.0,46007-2021
15251,26133.0,46009-2021
15252,29775.0,46011-2021
15253,36335.0,46013-2021
15254,32605.0,46015-2021
15255,12056.0,46017-2021
15256,27228.0,46019-2021
15257,30002.0,46021-2021
15258,24587.0,46023-2021
15259,31170.0,46025-2021
15260,28259.0,46027-2021
15261,32990.0,46029-2021
15262,17384.0,46031-2021
15263,36665.0,46033-2021
15264,30789.0,46035-2021
15265,29655.0,46037-2021
15266,32936.0,46039-2021
15267,18469.0,46041-2021
15268,32040.0,46043-2021
15269,34720.0,46045-2021
15270,29301.0,46047-2021
15271,28080.0,46049-2021
15272,36239.0,46051-2021
15273,28355.0,46053-2021
15274,28513.0,46055-2021
15275,28709.0,46057-2021
15276,35312.0,46059-2021
15277,29986.0,46061-2021
15278,32455.0,46063-2021
15279,35344.0,46065-2021
15280,32338.0,46067-2021
15281,34784.0,46069-2021
15282,14277.0,46071-2021
15283,44290.0,46073-2021
15284,27121.0,46075-2021
15285,33925.0,46077-2021
15286,37541.0,46079-2021
15287,37180.0,46081-2021
15288,45665.0,46083-2021
15289,22812.0,46085-2021
15290,31389.0,46087-2021
15291,38809.0,46089-2021
15292,40245.0,46091-2021
15293,30365.0,46093-2021
15294,15299.0,46095-2021
15295,27769.0,46097-2021
15296,34804.0,46099-2021
15297,32020.0,46101-2021
15298,10842.0,46102-2021
15299,35292.0,46103-2021
15300,36306.0,46105-2021
15301,31816.0,46107-2021
15302,25711.0,46109-2021
15303,31359.0,46111-2021
15304,35636.0,46115-2021
15305,42557.0,46117-2021
15306,37600.0,46119-2021
15307,10301.0,46121-2021
15308,25526.0,46123-2021
15309,33109.0,46125-2021
15310,45474.0,46127-2021
15311,32342.0,46129-2021
15312,33876.0,46135-2021
15313,20822.0,46137-2021
15314,30544.0,47001-2021
15315,26361.0,47003-2021
15316,24313.0,47005-2021
15317,24101.0,47007-2021
15318,33726.0,47009-2021
15319,28531.0,47011-2021
15320,24918.0,47013-2021
15321,28160.0,47015-2021
15322,24315.0,47017-2021
15323,25267.0,47019-2021
15324,31832.0,47021-2021
15325,22387.0,47023-2021
15326,24204.0,47025-2021
15327,21602.0,47027-2021
15328,23517.0,47029-2021
15329,27539.0,47031-2021
15330,26044.0,47033-2021
15331,28255.0,47035-2021
15332,40962.0,47037-2021
15333,26075.0,47039-2021
15334,25625.0,47041-2021
15335,30897.0,47043-2021
15336,32793.0,47045-2021
15337,37049.0,47047-2021
15338,21889.0,47049-2021
15339,29392.0,47051-2021
15340,25466.0,47053-2021
15341,28268.0,47055-2021
15342,24661.0,47057-2021
15343,26394.0,47059-2021
15344,21848.0,47061-2021
15345,25056.0,47063-2021
15346,36964.0,47065-2021
15347,26925.0,47067-2021
15348,20591.0,47069-2021
15349,25537.0,47071-2021
15350,26032.0,47073-2021
15351,24308.0,47075-2021
15352,23757.0,47077-2021
15353,24949.0,47079-2021
15354,28160.0,47081-2021
15355,25233.0,47083-2021
15356,26920.0,47085-2021
15357,22872.0,47087-2021
15358,27968.0,47089-2021
15359,22786.0,47091-2021
15360,36450.0,47093-2021
15361,16944.0,47095-2021
15362,20876.0,47097-2021
15363,24426.0,47099-2021
15364,22339.0,47101-2021
15365,30202.0,47103-2021
15366,36308.0,47105-2021
15367,27404.0,47107-2021
15368,22939.0,47109-2021
15369,22594.0,47111-2021
15370,28677.0,47113-2021
15371,27441.0,47115-2021
15372,28184.0,47117-2021
15373,32987.0,47119-2021
15374,25670.0,47121-2021
15375,24921.0,47123-2021
15376,29379.0,47125-2021
15377,31277.0,47127-2021
15378,23436.0,47129-2021
15379,25785.0,47131-2021
15380,24741.0,47133-2021
15381,26153.0,47135-2021
15382,26486.0,47137-2021
15383,28838.0,47139-2021
15384,26602.0,47141-2021
15385,24815.0,47143-2021
15386,34366.0,47145-2021
15387,31839.0,47147-2021
15388,33121.0,47149-2021
15389,20103.0,47151-2021
15390,24072.0,47153-2021
15391,28427.0,47155-2021
15392,33287.0,47157-2021
15393,28507.0,47159-2021
15394,26513.0,47161-2021
15395,31300.0,47163-2021
15396,36931.0,47165-2021
15397,29552.0,47167-2021
15398,22234.0,47169-2021
15399,25670.0,47171-2021
15400,26390.0,47173-2021
15401,22144.0,47175-2021
15402,24932.0,47177-2021
15403,32225.0,47179-2021
15404,23699.0,47181-2021
15405,24744.0,47183-2021
15406,24100.0,47185-2021
15407,56545.0,47187-2021
15408,39449.0,47189-2021
15409,20543.0,48001-2021
15410,34970.0,48003-2021
15411,24737.0,48005-2021
15412,35527.0,48007-2021
15413,36369.0,48009-2021
15414,31626.0,48011-2021
15415,26385.0,48013-2021
15416,33394.0,48015-2021
15417,28399.0,48017-2021
15418,36496.0,48019-2021
15419,31547.0,48021-2021
15420,26586.0,48023-2021
15421,20199.0,48025-2021
15422,28556.0,48027-2021
15423,31233.0,48029-2021
15424,40888.0,48031-2021
15425,34706.0,48033-2021
15426,28942.0,48035-2021
15427,28630.0,48037-2021
15428,37218.0,48039-2021
15429,30186.0,48041-2021
15430,32179.0,48043-2021
15431,25643.0,48045-2021
15432,16828.0,48047-2021
15433,27819.0,48049-2021
15434,32707.0,48051-2021
15435,35104.0,48053-2021
15436,27202.0,48055-2021
15437,30879.0,48057-2021
15438,28303.0,48059-2021
15439,19371.0,48061-2021
15440,25501.0,48063-2021
15441,37530.0,48065-2021
15442,24465.0,48067-2021
15443,24471.0,48069-2021
15444,38269.0,48071-2021
15445,24657.0,48073-2021
15446,24837.0,48075-2021
15447,33703.0,48077-2021
15448,22185.0,48079-2021
15449,27194.0,48081-2021
15450,26700.0,48083-2021
15451,48438.0,48085-2021
15452,27358.0,48087-2021
15453,32015.0,48089-2021
15454,43417.0,48091-2021
15455,27646.0,48093-2021
15456,22225.0,48095-2021
15457,33026.0,48097-2021
15458,24142.0,48099-2021
15459,26325.0,48101-2021
15460,27084.0,48103-2021
15461,28512.0,48105-2021
15462,27238.0,48107-2021
15463,15383.0,48109-2021
15464,31932.0,48111-2021
15465,35459.0,48113-2021
15466,20655.0,48115-2021
15467,22810.0,48117-2021
15468,30315.0,48119-2021
15469,45782.0,48121-2021
15470,28546.0,48123-2021
15471,26071.0,48125-2021
15472,16929.0,48127-2021
15473,25836.0,48129-2021
15474,20205.0,48131-2021
15475,28110.0,48133-2021
15476,30952.0,48135-2021
15477,27018.0,48137-2021
15478,35743.0,48139-2021
15479,23979.0,48141-2021
15480,29321.0,48143-2021
15481,26632.0,48145-2021
15482,31065.0,48147-2021
15483,33556.0,48149-2021
15484,31291.0,48151-2021
15485,24339.0,48153-2021
15486,26585.0,48155-2021
15487,41883.0,48157-2021
15488,34631.0,48159-2021
15489,27700.0,48161-2021
15490,22822.0,48163-2021
15491,25931.0,48165-2021
15492,39573.0,48167-2021
15493,21267.0,48169-2021
15494,39012.0,48171-2021
15495,40040.0,48173-2021
15496,32050.0,48175-2021
15497,29329.0,48177-2021
15498,28852.0,48179-2021
15499,31081.0,48181-2021
15500,29565.0,48183-2021
15501,27693.0,48185-2021
15502,33715.0,48187-2021
15503,22378.0,48189-2021
15504,25183.0,48191-2021
15505,27367.0,48193-2021
15506,22712.0,48195-2021
15507,27232.0,48197-2021
15508,30773.0,48199-2021
15509,35103.0,48201-2021
15510,27459.0,48203-2021
15511,24052.0,48205-2021
15512,34429.0,48207-2021
15513,34756.0,48209-2021
15514,38987.0,48211-2021
15515,29220.0,48213-2021
15516,18880.0,48215-2021
15517,28774.0,48217-2021
15518,25817.0,48219-2021
15519,39252.0,48221-2021
15520,28882.0,48223-2021
15521,22914.0,48225-2021
15522,27504.0,48227-2021
15523,12470.0,48229-2021
15524,29319.0,48231-2021
15525,27313.0,48233-2021
15526,26525.0,48235-2021
15527,26493.0,48237-2021
15528,27278.0,48239-2021
15529,28475.0,48241-2021
15530,29205.0,48243-2021
15531,28529.0,48245-2021
15532,16751.0,48247-2021
15533,23259.0,48249-2021
15534,30126.0,48251-2021
15535,19153.0,48253-2021
15536,25330.0,48255-2021
15537,31376.0,48257-2021
15538,53156.0,48259-2021
15539,15050.0,48261-2021
15540,30380.0,48263-2021
15541,35944.0,48265-2021
15542,37697.0,48267-2021
15543,19835.0,48269-2021
15544,24724.0,48271-2021
15545,23894.0,48273-2021
15546,24555.0,48275-2021
15547,26686.0,48277-2021
15548,23469.0,48279-2021
15549,30462.0,48281-2021
15550,18113.0,48283-2021
15551,32150.0,48285-2021
15552,27581.0,48287-2021
15553,30998.0,48289-2021
15554,23475.0,48291-2021
15555,24812.0,48293-2021
15556,31157.0,48295-2021
15557,24406.0,48297-2021
15558,44403.0,48299-2021
15559,53358.0,48301-2021
15560,30876.0,48303-2021
15561,28566.0,48305-2021
15562,25897.0,48307-2021
15563,28421.0,48309-2021
15564,28899.0,48311-2021
15565,21776.0,48313-2021
15566,26857.0,48315-2021
15567,34185.0,48317-2021
15568,36131.0,48319-2021
15569,25451.0,48321-2021
15570,19098.0,48323-2021
15571,29731.0,48325-2021
15572,29372.0,48327-2021
15573,43572.0,48329-2021
15574,29427.0,48331-2021
15575,31069.0,48333-2021
15576,21765.0,48335-2021
15577,29920.0,48337-2021
15578,44256.0,48339-2021
15579,23856.0,48341-2021
15580,24165.0,48343-2021
15581,27879.0,48345-2021
15582,26453.0,48347-2021
15583,24524.0,48349-2021
15584,22893.0,48351-2021
15585,26397.0,48353-2021
15586,29614.0,48355-2021
15587,28520.0,48357-2021
15588,26953.0,48359-2021
15589,33498.0,48361-2021
15590,28600.0,48363-2021
15591,28706.0,48365-2021
15592,39341.0,48367-2021
15593,26727.0,48369-2021
15594,25576.0,48371-2021
15595,25140.0,48373-2021
15596,23968.0,48375-2021
15597,17705.0,48377-2021
15598,32327.0,48379-2021
15599,36899.0,48381-2021
15600,25929.0,48383-2021
15601,21487.0,48385-2021
15602,22998.0,48387-2021
15603,25148.0,48389-2021
15604,24125.0,48391-2021
15605,33870.0,48393-2021
15606,27471.0,48395-2021
15607,47802.0,48397-2021
15608,27519.0,48399-2021
15609,29210.0,48401-2021
15610,32072.0,48403-2021
15611,22880.0,48405-2021
15612,24838.0,48407-2021
15613,28529.0,48409-2021
15614,23113.0,48411-2021
15615,27870.0,48413-2021
15616,25498.0,48415-2021
15617,31474.0,48417-2021
15618,24381.0,48419-2021
15619,41413.0,48421-2021
15620,31295.0,48423-2021
15621,37395.0,48425-2021
15622,16137.0,48427-2021
15623,28042.0,48429-2021
15624,27214.0,48431-2021
15625,24660.0,48433-2021
15626,25610.0,48435-2021
15627,19284.0,48437-2021
15628,36170.0,48439-2021
15629,29698.0,48441-2021
15630,26807.0,48443-2021
15631,23183.0,48445-2021
15632,30232.0,48447-2021
15633,22855.0,48449-2021
15634,31064.0,48451-2021
15635,49191.0,48453-2021
15636,26915.0,48455-2021
15637,22709.0,48457-2021
15638,27655.0,48459-2021
15639,26817.0,48461-2021
15640,24532.0,48463-2021
15641,21800.0,48465-2021
15642,31372.0,48467-2021
15643,29801.0,48469-2021
15644,20814.0,48471-2021
15645,29666.0,48473-2021
15646,29991.0,48475-2021
15647,36680.0,48477-2021
15648,20886.0,48479-2021
15649,27608.0,48481-2021
15650,28057.0,48483-2021
15651,27231.0,48485-2021
15652,22560.0,48487-2021
15653,19122.0,48489-2021
15654,42959.0,48491-2021
15655,37767.0,48493-2021
15656,28304.0,48495-2021
15657,33264.0,48497-2021
15658,31761.0,48499-2021
15659,30792.0,48501-2021
15660,31127.0,48503-2021
15661,19642.0,48505-2021
15662,19401.0,48507-2021
15663,24742.0,49001-2021
15664,27660.0,49003-2021
15665,26175.0,49005-2021
15666,24581.0,49007-2021
15667,22485.0,49009-2021
15668,35489.0,49011-2021
15669,26032.0,49013-2021
15670,25188.0,49015-2021
15671,25878.0,49017-2021
15672,30690.0,49019-2021
15673,24671.0,49021-2021
15674,25698.0,49023-2021
15675,33068.0,49025-2021
15676,26164.0,49027-2021
15677,38086.0,49029-2021
15678,18595.0,49031-2021
15679,24390.0,49033-2021
15680,37098.0,49035-2021
15681,21318.0,49037-2021
15682,23476.0,49039-2021
15683,25204.0,49041-2021
15684,60768.0,49043-2021
15685,29948.0,49045-2021
15686,25922.0,49047-2021
15687,29891.0,49049-2021
15688,43762.0,49051-2021
15689,32104.0,49053-2021
15690,28326.0,49055-2021
15691,31369.0,49057-2021
15692,38501.0,50001-2021
15693,35475.0,50003-2021
15694,32220.0,50005-2021
15695,43674.0,50007-2021
15696,29854.0,50009-2021
15697,32647.0,50011-2021
15698,43840.0,50013-2021
15699,41265.0,50015-2021
15700,34987.0,50017-2021
15701,30845.0,50019-2021
15702,33493.0,50021-2021
15703,38041.0,50023-2021
15704,35856.0,50025-2021
15705,39377.0,50027-2021
15706,29202.0,51001-2021
15707,49942.0,51003-2021
15708,28423.0,51005-2021
15709,32131.0,51007-2021
15710,31583.0,51009-2021
15711,29202.0,51011-2021
15712,77535.0,51013-2021
15713,32461.0,51015-2021
15714,31431.0,51017-2021
15715,36891.0,51019-2021
15716,24486.0,51021-2021
15717,37525.0,51023-2021
15718,24200.0,51025-2021
15719,21975.0,51027-2021
15720,23717.0,51029-2021
15721,29143.0,51031-2021
15722,36953.0,51033-2021
15723,26254.0,51035-2021
15724,37059.0,51036-2021
15725,25577.0,51037-2021
15726,41320.0,51041-2021
15727,44129.0,51043-2021
15728,28973.0,51045-2021
15729,35826.0,51047-2021
15730,32735.0,51049-2021
15731,22719.0,51051-2021
15732,32485.0,51053-2021
15733,28248.0,51057-2021
15734,61957.0,51059-2021
15735,49440.0,51061-2021
15736,28832.0,51063-2021
15737,44913.0,51065-2021
15738,33739.0,51067-2021
15739,39429.0,51069-2021
15740,28945.0,51071-2021
15741,36361.0,51073-2021
15742,57064.0,51075-2021
15743,24822.0,51077-2021
15744,35942.0,51079-2021
15745,21938.0,51081-2021
15746,24899.0,51083-2021
15747,44911.0,51085-2021
15748,43445.0,51087-2021
15749,24337.0,51089-2021
15750,28793.0,51091-2021
15751,42122.0,51093-2021
15752,47223.0,51095-2021
15753,36359.0,51097-2021
15754,41157.0,51099-2021
15755,33408.0,51101-2021
15756,44978.0,51103-2021
15757,19671.0,51105-2021
15758,61045.0,51107-2021
15759,38360.0,51109-2021
15760,23171.0,51111-2021
15761,35538.0,51113-2021
15762,44684.0,51115-2021
15763,28959.0,51117-2021
15764,35510.0,51119-2021
15765,30469.0,51121-2021
15766,41790.0,51125-2021
15767,43780.0,51127-2021
15768,34811.0,51131-2021
15769,41562.0,51133-2021
15770,25843.0,51135-2021
15771,36839.0,51137-2021
15772,27214.0,51139-2021
15773,29049.0,51141-2021
15774,26821.0,51143-2021
15775,43078.0,51145-2021
15776,21455.0,51147-2021
15777,30199.0,51149-2021
15778,45240.0,51153-2021
15779,31071.0,51155-2021
15780,48672.0,51157-2021
15781,25620.0,51159-2021
15782,39999.0,51161-2021
15783,34342.0,51163-2021
15784,34094.0,51165-2021
15785,23540.0,51167-2021
15786,24214.0,51169-2021
15787,31364.0,51171-2021
15788,24633.0,51173-2021
15789,29785.0,51175-2021
15790,41543.0,51177-2021
15791,45618.0,51179-2021
15792,33416.0,51181-2021
15793,26055.0,51183-2021
15794,25317.0,51185-2021
15795,34850.0,51187-2021
15796,30771.0,51191-2021
15797,33823.0,51193-2021
15798,22225.0,51195-2021
15799,28926.0,51197-2021
15800,42982.0,51199-2021
15801,68640.0,51510-2021
15802,27869.0,51520-2021
15803,32082.0,51530-2021
15804,42474.0,51540-2021
15805,38952.0,51550-2021
15806,34081.0,51570-2021
15807,23589.0,51580-2021
15808,24535.0,51590-2021
15809,21498.0,51595-2021
15810,57091.0,51600-2021
15811,76354.0,51610-2021
15812,26519.0,51620-2021
15813,40619.0,51630-2021
15814,29297.0,51640-2021
15815,32831.0,51650-2021
15816,24388.0,51660-2021
15817,23314.0,51670-2021
15818,23763.0,51678-2021
15819,26513.0,51680-2021
15820,39460.0,51683-2021
15821,37363.0,51685-2021
15822,23592.0,51690-2021
15823,33082.0,51700-2021
15824,32811.0,51710-2021
15825,25135.0,51720-2021
15826,26091.0,51730-2021
15827,44265.0,51735-2021
15828,28520.0,51740-2021
15829,23229.0,51750-2021
15830,38132.0,51760-2021
15831,30379.0,51770-2021
15832,36244.0,51775-2021
15833,31275.0,51790-2021
15834,40389.0,51800-2021
15835,41803.0,51810-2021
15836,29222.0,51820-2021
15837,33164.0,51830-2021
15838,33908.0,51840-2021
15839,21872.0,53001-2021
15840,33309.0,53003-2021
15841,36640.0,53005-2021
15842,35262.0,53007-2021
15843,34647.0,53009-2021
15844,39371.0,53011-2021
15845,41902.0,53013-2021
15846,32439.0,53015-2021
15847,35094.0,53017-2021
15848,28068.0,53019-2021
15849,27838.0,53021-2021
15850,28163.0,53023-2021
15851,27466.0,53025-2021
15852,28259.0,53027-2021
15853,40423.0,53029-2021
15854,40208.0,53031-2021
15855,59843.0,53033-2021
15856,43034.0,53035-2021
15857,34350.0,53037-2021
15858,34529.0,53039-2021
