,PCIncome,fip-year,fips,POPESTIMATE,MFratio,POPEST_MALE,POPEST_FEM,MEDIAN_AGE_TOT,UNDER5_TOT,AGE513_TOT,AGE1544_TOT,AGE4564_TOT,AGE65PLUS_TOT,RUCC_2013,WA,BA,IA,AA,NA,TOM,NH,H
2175,28119,18061-2019,18061,40552,0.997635468,20252,20300,41.9,2345,4561,14314,11440,7368,1,39373,293,131,197,23,535,39715,837
2176,28056,18061-2020,18061,39652,1.005665149,19882,19770,42.1,2149,4537,14038,11134,7237,1,38423,314,134,206,20,555,38795,857
2177,30288,18061-2021,18061,39761,1.012298193,20002,19759,42.2,2119,4510,14111,11010,7456,1,38476,316,130,217,26,596,38897,864
2178,36569,18063-2019,18063,169924,0.998400565,84894,85030,38.2,9629,21992,67504,44071,24133,1,147101,13237,527,5322,116,3621,162610,7314
2179,37815,18063-2020,18063,175528,1.013305194,88344,87184,38.3,9633,22781,69892,45420,25056,1,150610,14695,550,5695,116,3862,167630,7898
2180,40540,18063-2021,18063,179355,1.017241961,90444,88911,38.4,9554,23052,71928,45962,26056,1,151412,17126,597,6052,130,4038,170836,8519
2181,24687,18065-2019,18065,48025,1.096612241,25119,22906,42.6,2387,4908,17518,13327,9258,4,45696,1292,111,216,17,693,47071,954
2182,25417,18065-2020,18065,48885,1.114586037,25767,23118,42.5,2438,5048,17898,13527,9370,4,46480,1327,106,232,17,723,47841,1044
2183,26892,18065-2021,18065,48935,1.119958411,25852,23083,42.4,2472,4949,18056,13396,9454,4,46419,1390,105,229,16,776,47883,1052
2184,28129,18067-2019,18067,82660,0.941013479,40074,42586,41.3,5049,9501,29197,21487,16368,3,72079,6689,357,1164,37,2334,79724,2936
2185,29647,18067-2020,18067,83619,0.95043385,40747,42872,41,5106,9691,29706,21676,16345,3,72809,6810,374,1151,47,2428,80493,3126
2186,30952,18067-2021,18067,83687,0.949291903,40755,42932,40.8,5137,9640,29941,21323,16501,3,72705,6907,384,1126,49,2516,80461,3226
2187,26502,18069-2019,18069,36544,0.975564926,18046,18498,40.6,2086,3997,13623,9993,6376,6,35368,266,207,257,18,428,35587,957
2188,27441,18069-2020,18069,36599,0.987671754,18186,18413,40.6,2082,4028,13666,9941,6409,6,35394,269,208,234,27,467,35592,1007
2189,29592,18069-2021,18069,36717,0.990404944,18270,18447,40.6,2088,4012,13776,9809,6551,6,35444,295,214,245,27,492,35662,1055
2190,25840,18071-2019,18071,44179,0.998868881,22077,22102,39.5,2999,5326,16312,11584,7370,4,41490,609,255,1113,75,637,40781,3398
2191,26997,18071-2020,18071,46373,1.013853303,23346,23027,39.6,3105,5712,16985,12235,7660,4,43437,684,287,1245,78,642,42598,3775
2192,28159,18071-2021,18071,46067,1.013945965,23193,22874,39.9,3081,5585,16837,12084,7800,4,43082,710,320,1236,82,637,42177,3890
2193,28240,18073-2019,18073,33516,0.992035661,16691,16825,40.3,1903,3864,12428,8783,6041,1,32484,302,120,164,16,430,31428,2088
2194,28434,18073-2020,18073,32906,1.007442655,16514,16392,40.6,1823,3801,12190,8691,5929,1,31841,311,122,176,15,441,30831,2075
2195,30776,18073-2021,18073,33091,1.004907604,16586,16505,40.7,1773,3768,12312,8685,6064,1,32002,329,130,172,14,444,30892,2199
2196,23443,18075-2019,18075,20446,0.99142885,10179,10267,40.1,1461,2528,7004,5405,3756,6,19955,105,49,81,7,249,19769,677
2197,24165,18075-2020,18075,20456,1.009627665,10277,10179,39.7,1441,2623,7067,5337,3698,6,19929,131,52,88,7,249,19753,703
2198,26064,18075-2021,18075,20248,1.022171177,10235,10013,40,1396,2573,7013,5214,3769,6,19687,155,55,84,7,260,19562,686
2199,27152,18077-2019,18077,32265,0.922481082,15482,16783,41.3,1857,3184,12169,8824,5880,6,30636,685,126,271,47,500,31303,962
2200,27845,18077-2020,18077,33075,0.943644591,16058,17017,41.6,1881,3289,12355,9127,6045,6,31421,702,133,277,47,495,32048,1027
2201,29494,18077-2021,18077,33141,0.943867676,16092,17049,41.8,1849,3275,12365,9038,6222,6,31446,716,141,291,49,498,32098,1043
2202,26017,18079-2019,18079,27662,1.005364651,13868,13794,40.8,1657,3259,9917,7846,4596,6,26845,245,81,97,19,375,26897,765
2203,26879,18079-2020,18079,27564,1.020821114,13924,13640,40.7,1624,3300,9837,7845,4591,6,26694,244,103,101,20,402,26786,778
2204,28018,18079-2021,18079,27409,1.019823139,13839,13570,40.7,1580,3277,9801,7722,4654,6,26539,251,102,101,24,392,26572,837
2205,34408,18081-2019,18081,158332,0.975051768,78166,80166,37.6,9944,19945,62838,39707,23637,1,144230,4052,496,6422,129,3003,152428,5904
2206,35048,18081-2020,18081,162180,0.987597431,80584,81596,37.6,9929,20698,64529,40639,24027,1,146644,4546,498,7220,137,3135,155934,6246
2207,37485,18081-2021,18081,164298,0.98790064,81649,82649,37.7,9878,20730,65640,40910,24711,1,146914,5224,551,8148,154,3307,157796,6502
2208,26041,18083-2019,18083,36603,1.020925353,18491,18112,38.9,2085,3980,14193,9174,6744,5,34521,1065,130,350,20,517,35732,871
2209,27521,18083-2020,18083,36244,1.034236965,18427,17817,38.8,2043,3984,14153,8975,6629,5,34121,1085,133,344,19,542,35307,937
2210,29893,18083-2021,18083,35956,1.039478162,18326,17630,39,1965,3916,14128,8800,6673,5,33785,1094,138,356,21,562,34995,961
2211,29786,18085-2019,18085,79438,0.998691659,39693,39745,38.4,5156,9373,29981,20242,13615,4,75555,927,409,1398,45,1104,72941,6497
2212,30951,18085-2020,18085,80050,1.011205467,40248,39802,38.7,5054,9535,30117,20377,13821,4,76177,927,406,1400,52,1088,73321,6729
2213,32250,18085-2021,18085,80106,1.011500603,40282,39824,38.9,4926,9530,30172,20151,14200,4,76269,934,390,1289,53,1171,73196,6910
2214,24549,18087-2019,18087,39771,1.033698098,20215,19556,31.9,3595,6346,14932,8545,5604,6,38966,211,114,166,10,304,38110,1661
2215,25588,18087-2020,18087,40515,1.045179202,20705,19810,32,3629,6470,15184,8779,5695,6,39632,233,123,180,11,336,38738,1777
2216,28157,18087-2021,18087,40524,1.048425416,20741,19783,32.3,3562,6358,15226,8831,5782,6,39637,241,134,168,12,332,38729,1795
2217,28923,18089-2019,18089,486244,0.937945135,235337,250907,39.4,28914,57224,184170,126921,82330,1,345618,119642,2699,8146,323,9816,390511,95733
2218,29951,18089-2020,18089,498597,0.950944371,243030,255567,39.5,29347,59397,188929,129702,84142,1,354592,122055,2821,8449,334,10346,398497,100100
2219,31666,18089-2021,18089,498558,0.949891468,242873,255685,39.6,28902,58703,189549,128168,86040,1,353999,122185,2864,8595,338,10577,397039,101519
2220,27264,18091-2019,18091,110044,1.063221839,56708,53336,40.7,6496,11801,40945,29268,20282,3,93175,12806,534,719,31,2779,102338,7706
2221,27706,18091-2020,18091,112222,1.079417433,58254,53968,40.7,6470,12314,41661,29841,20585,3,94844,13161,536,725,31,2925,104199,8023
2222,29190,18091-2021,18091,112390,1.084693575,58478,53912,40.8,6257,12259,42029,29371,21047,3,94919,13144,558,746,31,2992,104132,8258
2223,26603,18093-2019,18093,45419,0.984228921,22529,22890,43.4,2560,4810,15572,12560,9305,6,44111,226,203,296,13,570,44638,781
2224,28561,18093-2020,18093,45022,0.997604046,22484,22538,43.2,2538,4748,15558,12463,9083,6,43642,257,200,296,14,613,44232,790
2225,30023,18093-2021,18093,45070,1.002310187,22561,22509,43.2,2572,4616,15719,12353,9194,6,43604,277,209,300,18,662,44252,818
2226,25557,18095-2019,18095,129416,1.003064589,64807,64609,40.9,7149,14005,48388,34227,24026,1,114254,11072,535,793,76,2686,123760,5656
2227,26379,18095-2020,18095,130065,1.01754386,65598,64467,40.9,7011,14226,48669,34505,23966,1,114777,11050,563,794,84,2797,124152,5913
2228,27778,18095-2021,18095,130782,1.016933469,65940,64842,40.9,7031,13965,49505,34261,24339,1,115207,11238,597,818,83,2839,124502,6280
2229,28566,18097-2019,18097,963829,0.929305627,464256,499573,34.3,69605,118830,415182,224418,123414,1,609315,282664,4473,37165,613,29599,859883,103946
2230,30013,18097-2020,18097,976770,0.939193844,473071,503699,34.4,68796,122372,421587,226268,124517,1,614207,287036,4675,39422,560,30870,868595,108175
2231,31668,18097-2021,18097,971102,0.937024397,469765,501337,34.6,67193,120848,419881,221917,127538,1,606374,287669,4682,40336,538,31503,860942,110160
2232,25761,18099-2019,18099,46197,0.995809392,23050,23147,40.1,2938,5718,16409,11945,8506,6,44586,385,168,313,36,709,41362,4835
2233,26590,18099-2020,18099,46018,1.011188322,23137,22881,40.1,2840,5746,16312,11920,8476,6,44401,374,171,307,40,725,41090,4928
2234,28746,18099-2021,18099,46121,1.009279428,23167,22954,40.2,2767,5744,16434,11820,8615,6,44470,383,184,310,44,730,41150,4971
2235,26758,18101-2019,18101,10179,1.024463007,5151,5028,43.2,585,1155,3428,2821,2049,7,9954,34,38,48,1,104,10059,120
2236,26576,18101-2020,18101,9786,1.03875,4986,4800,43.2,570,1083,3322,2694,1981,7,9576,25,32,50,4,99,9660,126
2237,27558,18101-2021,18101,9780,1.028204065,4958,4822,42.9,569,1076,3347,2641,2018,7,9539,49,37,51,2,102,9638,142
2238,24028,18103-2019,18103,35488,1.167868051,19118,16370,40.7,1873,3742,13654,9396,6352,6,32397,1781,346,177,17,770,34214,1274
2239,24439,18103-2020,18103,35924,1.182768259,19466,16458,40.8,1865,3852,13779,9528,6419,6,32784,1812,342,167,15,804,34615,1309
2240,26143,18103-2021,18103,36081,1.187920684,19590,16491,40.6,1919,3765,13961,9447,6500,6,32871,1888,342,167,16,797,34697,1384
2241,28514,18105-2019,18105,148178,0.985927574,73564,74614,30.1,6481,11420,79871,29068,20070,3,127685,5487,480,10367,108,4051,142890,5288
2242,29675,18105-2020,18105,139517,0.996065583,69621,69896,30.4,5913,11048,74885,27400,19047,3,120091,5284,472,9665,113,3892,134343,5174
2243,31248,18105-2021,18105,139875,0.991726947,69647,70228,30.6,5726,11029,75028,27259,19577,3,120308,5417,477,9603,118,3952,134492,5383
2244,27162,18107-2019,18107,38275,1.030611704,19426,18849,40.4,2259,4415,13888,10193,7026,6,36816,435,156,336,16,516,36373,1902
2245,29257,18107-2020,18107,37932,1.040122627,19339,18593,40.2,2186,4506,13740,10072,6917,6,36425,459,155,356,15,522,35984,1948
2246,30191,18107-2021,18107,38063,1.042883212,19431,18632,40.1,2207,4451,13871,9988,7007,6,36491,489,162,355,15,551,36067,1996
2247,30721,18109-2019,18109,70403,0.987774578,34985,35418,42,3988,7835,24907,20563,12142,1,68370,393,259,496,26,859,69162,1241
2248,31856,18109-2020,18109,71802,0.997662966,35859,35943,42,3954,8082,25498,20807,12458,1,69689,430,259,525,35,864,70533,1269
2249,33600,18109-2021,18109,72206,0.998616032,36078,36128,42.1,3905,8044,25699,20651,12862,1,69979,524,274,533,40,856,70819,1387
2250,26007,18111-2019,18111,13972,1.025808322,7075,6897,43.5,787,1438,4833,3967,2780,1,13502,140,74,69,19,168,12980,992
2251,27742,18111-2020,18111,13796,1.041432376,7038,6758,43.4,746,1465,4774,3911,2727,1,13296,159,74,69,17,181,12792,1004
2252,29101,18111-2021,18111,13808,1.038081181,7033,6775,43.4,732,1468,4803,3821,2808,1,13289,171,69,75,19,185,12748,1060
2253,26832,18113-2019,18113,47907,1.008258227,24052,23855,39.2,3159,5828,17691,12609,7950,6,46326,498,213,250,28,592,42797,5110
2254,27532,18113-2020,18113,47379,1.025262888,23985,23394,39.4,3052,5839,17392,12526,7894,6,45761,514,226,257,33,588,42360,5019
2255,29237,18113-2021,18113,47227,1.022223174,23873,23354,39.4,3019,5740,17402,12316,8059,6,45523,549,229,237,34,655,42194,5033
2256,30517,18115-2019,18115,5908,0.983215844,2929,2979,47.6,296,583,1832,1780,1358,1,5766,39,17,21,1,64,5807,101
2257,31873,18115-2020,18115,5930,0.979305741,2934,2996,47.5,293,611,1821,1777,1363,1,5771,45,19,17,1,77,5812,118
2258,33290,18115-2021,18115,5978,0.984727756,2966,3012,46.9,300,632,1870,1744,1363,1,5811,50,16,18,1,82,5861,117
2259,24080,18117-2019,18117,19657,0.999084715,9824,9833,42.4,1228,2211,6721,5342,3895,6,18914,312,85,87,4,255,19301,356
2260,26600,18117-2020,18117,19839,1.010641532,9972,9867,42.4,1244,2261,6754,5354,3950,6,19064,322,88,94,4,267,19477,362
2261,28254,18117-2021,18117,19830,1.01217656,9975,9855,42.4,1225,2240,6750,5295,4039,6,19036,329,92,89,4,280,19468,362
2262,25209,18119-2019,18119,20881,1.01573511,10522,10359,44.8,1109,2159,6941,6240,4161,3,20290,108,87,119,1,276,20599,282
2263,25602,18119-2020,18119,21298,1.02722254,10792,10506,44.8,1144,2170,7095,6389,4226,3,20686,113,88,120,1,290,21022,276
2264,28211,18119-2021,18119,21446,1.023207547,10846,10600,44.7,1143,2196,7182,6303,4354,3,20801,137,94,126,1,287,21137,309
2265,23574,18121-2019,18121,16893,0.891078025,7960,8933,42.4,1004,1782,5934,4601,3362,6,16186,436,89,33,4,145,16618,275
2266,25056,18121-2020,18121,16154,0.90158917,7659,8495,42.1,952,1716,5711,4404,3170,6,15451,429,88,32,4,150,15900,254
2267,25728,18121-2021,18121,16407,0.897860035,7762,8645,41.5,943,1792,5868,4359,3238,6,15653,463,91,35,4,161,16128,279
2268,25707,18123-2019,18123,19184,1.172101449,10352,8832,41.1,1112,2023,7123,5086,3606,6,18224,563,59,133,11,194,18906,278
2269,25436,18123-2020,18123,19150,1.187821318,10397,8753,41,1072,2071,7119,5047,3577,6,18172,564,58,145,10,201,18860,290
2270,26794,18123-2021,18123,19316,1.214629672,10594,8722,41,1021,2017,7359,4997,3667,6,18274,614,62,136,10,220,19022,294
2271,25624,18125-2019,18125,12383,0.995327103,6177,6206,44,738,1354,4110,3482,2544,8,12071,89,51,64,8,100,12186,197
2272,27889,18125-2020,18125,12233,1.027009114,6198,6035,43.2,733,1376,4080,3429,2446,8,11891,96,49,61,8,128,12040,193
2273,28960,18125-2021,18125,12144,1.025688073,6149,5995,43.4,703,1332,4086,3395,2464,8,11793,98,47,65,9,132,11944,200
2274,34595,18127-2019,18127,170599,0.974845461,84213,86386,40.2,9078,18844,65775,45781,28885,1,156819,7601,645,2509,65,2960,152745,17854
2275,35672,18127-2020,18127,173256,0.985719361,86005,87251,40.3,9016,19341,66700,46337,29509,1,158987,7864,653,2574,65,3113,154720,18536
2276,37917,18127-2021,18127,174243,0.987487168,86573,87670,40.5,8785,19277,67284,46064,30441,1,159209,8425,661,2623,69,3256,155040,19203
2277,32091,18129-2019,18129,25408,0.998898592,12697,12711,42.9,1389,2873,8731,7158,4941,2,24598,276,75,146,6,307,25088,320
2278,32136,18129-2020,18129,25161,1.005979431,12618,12543,42.9,1344,2917,8597,7045,4929,2,24332,273,77,148,6,325,24841,320
2279,33617,18129-2021,18129,25116,1.003509892,12580,12536,43,1314,2934,8588,6869,5077,2,24264,292,76,154,6,324,24779,337
2280,24992,18131-2019,18131,12379,1.045777557,6328,6051,43.1,653,1385,4244,3400,2518,6,11957,115,57,88,3,159,11992,387
2281,26171,18131-2020,18131,12488,1.055299539,6412,6076,42.7,656,1390,4354,3392,2518,6,12057,115,54,92,3,167,12054,434
2282,26480,18131-2021,18131,12339,1.061998663,6355,5984,42.9,657,1335,4277,3356,2522,6,11892,121,58,97,3,168,11903,436
2283,26120,18133-2019,18133,37566,1.102300073,19697,17869,38.8,1864,3711,15491,9749,6331,1,34908,1447,145,491,16,559,36783,783
2284,25686,18133-2020,18133,36666,1.117830532,19353,17313,38.8,1812,3626,15098,9563,6143,1,34091,1385,140,469,17,564,35898,768
2285,27400,18133-2021,18133,36979,1.138627031,19688,17291,38.6,1826,3665,15388,9445,6225,1,34303,1463,141,459,19,594,36205,774
2286,24964,18135-2019,18135,24533,0.978308201,12132,12401,42.7,1443,2746,8373,6604,5030,6,23792,191,112,94,18,326,23585,948
2287,26960,18135-2020,18135,24375,0.995170664,12158,12217,43,1348,2797,8303,6636,4976,6,23617,196,114,97,18,333,23428,947
2288,28044,18135-2021,18135,24387,0.990938036,12138,12249,43,1333,2776,8333,6562,5045,6,23582,202,113,103,18,369,23382,1005
2289,28312,18137-2019,18137,28465,0.987640528,14144,14321,41,1773,3290,10118,7633,5257,6,27670,134,103,226,3,329,27947,518
2290,30800,18137-2020,18137,28980,1.001243008,14499,14481,40.8,1867,3366,10247,7781,5304,6,28155,136,105,230,5,349,28446,534
2291,31762,18137-2021,18137,29081,1.006416448,14587,14494,41.2,1835,3335,10273,7801,5417,6,28235,151,104,226,5,360,28533,548
2292,26301,18139-2019,18139,16605,0.96625222,8160,8445,42.4,959,1834,5752,4679,3136,6,16091,164,71,63,6,210,16310,295
2293,27133,18139-2020,18139,16744,0.981303988,8293,8451,42,969,1884,5876,4676,3123,6,16226,168,68,66,6,210,16443,301
2294,27287,18139-2021,18139,16672,0.980517938,8254,8418,42.1,931,1882,5859,4596,3175,6,16140,169,68,69,7,219,16350,322
2295,28215,18141-2019,18141,271695,0.951159083,132447,139248,36.7,17466,31820,109705,65238,43905,2,216261,37776,1513,7163,255,8727,246788,24907
2296,29635,18141-2020,18141,272549,0.962817595,133693,138856,36.7,17220,32280,110371,65022,43983,2,216502,37749,1536,7419,251,9092,246897,25652
2297,31983,18141-2021,18141,272212,0.961888288,133462,138750,36.7,16963,31886,110933,63860,44824,2,215869,37686,1577,7555,242,9283,245649,26563
2298,23646,18143-2019,18143,23855,0.961114765,11691,12164,41.1,1395,2718,8689,6704,4037,1,23176,126,85,223,21,224,23266,589
2299,23820,18143-2020,18143,24336,0.970685885,11987,12349,40.9,1372,2841,8850,6845,4099,1,23620,142,80,223,19,252,23708,628
2300,24351,18143-2021,18143,24355,0.973343056,12013,12342,40.8,1337,2790,8960,6813,4103,1,23583,166,80,224,19,283,23718,637
2301,29583,18145-2019,18145,44771,0.984442179,22210,22561,41.5,2600,5039,16003,12646,7856,1,42991,612,155,363,61,589,42744,2027
2302,29452,18145-2020,18145,45026,0.997604259,22486,22540,41.4,2552,5154,16126,12669,7892,1,43196,662,156,362,65,585,42812,2214
2303,31273,18145-2021,18145,45039,1.000133227,22521,22518,41.4,2509,5137,16173,12478,8125,1,43128,688,153,378,64,628,42701,2338
2304,31287,18147-2019,18147,20273,1.01902201,10232,10041,44,1035,2250,6840,5808,4089,8,19712,191,72,67,1,230,19661,612
2305,32105,18147-2020,18147,19820,1.028243962,10048,9772,44,992,2239,6652,5699,3973,8,19245,196,72,68,1,238,19202,618
2306,34493,18147-2021,18147,19798,1.023921488,10016,9782,44,1004,2214,6660,5606,4045,8,19220,191,71,69,1,246,19152,646
2307,24673,18149-2019,18149,23011,0.99384802,11470,11541,42,1346,2619,7967,6392,4358,6,22465,94,113,60,0,279,22055,956
2308,24105,18149-2020,18149,23356,1.011887329,11747,11609,41.9,1360,2723,8123,6403,4425,6,22763,111,127,66,0,289,22339,1017
2309,25826,18149-2021,18149,23372,1.018133149,11791,11581,42.2,1351,2705,8092,6323,4562,6,22742,144,120,65,0,301,22336,1036
2310,29949,18151-2019,18151,34759,1.027118446,17612,17147,43.8,1939,3403,12052,9686,7253,7,33659,315,129,242,20,394,33408,1351
2311,31000,18151-2020,18151,34440,1.033778198,17506,16934,43.9,1921,3421,11846,9560,7283,7,33324,314,133,244,16,409,33075,1365
2312,32169,18151-2021,18151,34632,1.039696095,17653,16979,44.1,1862,3430,11934,9522,7470,7,33465,326,135,251,14,441,33205,1427
2313,24356,18153-2019,18153,20601,1.197674419,11227,9374,41.3,1069,1925,8112,5506,3758,3,19183,1013,69,52,2,282,20239,362
2314,25021,18153-2020,18153,20803,1.225872031,11457,9346,41.4,1039,1986,8196,5605,3757,3,19332,1028,78,55,1,309,20437,366
2315,25220,18153-2021,18153,20758,1.227731273,11440,9318,41.5,1007,1956,8217,5533,3839,3,19236,1094,77,58,2,291,20367,391
2316,24944,18155-2019,18155,10815,1.057648402,5559,5256,41.2,656,1409,3699,2998,1921,8,10482,142,34,36,5,116,10611,204
2317,26288,18155-2020,18155,9724,1.09478673,5082,4642,42,545,1251,3293,2735,1763,8,9423,119,34,39,5,104,9533,191
2318,25482,18155-2021,18155,9790,1.087865216,5101,4689,42,537,1242,3331,2726,1801,8,9474,125,38,38,9,106,9600,190
2319,27451,18157-2019,18157,194881,1.046295519,99645,95236,28.5,11241,19866,101396,37100,23109,3,161445,11587,756,16556,106,4431,177997,16884
2320,27622,18157-2020,18157,186247,1.051110646,95444,90803,28.8,10359,19278,96664,35751,22075,3,154252,11411,747,15347,116,4374,169652,16595
2321,29095,18157-2021,18157,187076,1.050709784,95851,91225,29,10217,19189,97255,35628,22636,3,154486,11862,757,15318,117,4536,169930,17146
2322,31025,18159-2019,18159,15133,0.993544987,7542,7591,45.2,818,1497,5023,4371,3228,6,14653,119,52,127,5,177,14656,477
2323,32880,18159-2020,18159,15365,1.011915674,7728,7637,44.6,820,1585,5150,4350,3270,6,14890,108,49,132,5,181,14903,462
2324,32235,18159-2021,18159,15372,1.008099282,7717,7655,44.7,781,1572,5191,4278,3355,6,14860,121,50,137,5,199,14892,480
2325,25661,18161-2019,18161,7135,0.970450152,3514,3621,43.5,394,700,2490,2046,1401,1,6905,68,20,29,3,110,6973,162
2326,28820,18161-2020,18161,7090,0.968350916,3488,3602,43.3,398,729,2466,2007,1404,1,6850,72,21,30,5,112,6915,175
2327,30103,18161-2021,18161,7047,0.966787608,3464,3583,43.4,400,745,2441,1948,1432,1,6784,88,21,30,5,119,6883,164
2328,29638,18163-2019,18163,181561,0.940355452,87990,93571,38.5,10827,19716,71516,45772,31581,2,154838,18092,557,2596,390,5088,176370,5191
2329,29731,18163-2020,18163,180158,0.954309269,87973,92185,38.5,10557,19831,71328,45034,31157,2,153168,18115,537,2592,459,5287,174764,5394
